2.058211001220590641e-01,-2.447603592292814656e-01,-5.603697217484196469e-02,9.899063877951655432e-02,-6.930769569632317939e-01,7.208636013328642012e-01,9.181942303735765934e-03,-6.448325498744660045e-02,7.905491307961051359e-03,2.199999999999999734e-01,-8.658826351165771484e-03
2.358960591279332109e-01,-1.916145837752309955e-01,-6.297772549923186247e-02,7.356207776879650218e-02,-4.451303668275112813e-01,8.954657763019228112e-01,1.155573545112154391e-02,-5.020945720002717438e-02,2.490482179468631388e-02,6.000000000000005329e-02,2.108490467071533203e-02
2.583920792456021465e-01,-4.811102074874862300e-02,-5.956987150690171151e-02,-2.730776581935552560e-03,-3.798619741958601526e-01,9.250431776733579747e-01,-3.333688372982885478e-02,1.457042978578222681e-01,5.497047585956857385e-02,6.733333333333333393e-01,-1.130312681198120117e-02
1.423605801455991027e-01,-1.805681993893988313e-01,-1.475427265855544512e-02,1.505901928579606031e-02,-8.694751482674381027e-01,4.939766862366243849e-01,-8.562913503911969565e-03,-6.500585918451592948e-02,8.945036622638126780e-03,6.866666666666666474e-01,4.860877990722656250e-03
-1.391795009330204502e-02,-2.559149164900367812e-01,-2.182404937048205290e-03,5.045083006393125125e-02,-6.917039664076515271e-01,-7.221811565361716534e-01,-1.696767958416219579e-01,-1.092958747438164541e-01,3.570070706288228091e-01,1.066666666666666874e-01,-3.925638198852539062e-01
-2.210383254074820281e-01,2.178833043778695133e-01,4.011749910147889842e-01,-2.350480657637907811e-01,-7.206461999758743131e-01,6.933030033544729243e-01,-1.926638707184553934e-01,4.316100062303113716e-01,1.388109225369629662e+00,9.733333333333333837e-01,5.125463008880615234e-02
4.229171651365953855e-02,-1.221616188864923513e-01,2.821399119731192451e-03,-2.740425158173886988e-02,3.892491510916054054e-01,-9.211325085862861473e-01,-1.517377873511269876e-02,4.906835994202417006e-01,3.773550272958883789e-02,2.333333333333332815e-01,-1.326406002044677734e-02
-7.411841443727734680e-02,-4.752553339085399675e-02,-1.110694670068090861e-02,1.617179823453272769e-02,-5.693740549943612228e-01,-8.220785762317845968e-01,6.175508854895209176e-02,-7.548310030636886658e-01,-7.587341026853788861e-02,2.666666666666667185e-01,6.519448757171630859e-02
1.613023977447251012e-01,-1.334095330740664997e-01,-2.709672151430586595e-03,5.314048990167574704e-03,-2.779373231312144976e-01,9.605992111232732888e-01,-7.403649261891926542e-03,-1.601915989870280332e-01,2.844017887514262155e-02,4.066666666666666208e-01,1.227164268493652344e-02
1.285099496967839761e-02,-2.096886907403116285e-01,1.562246775441006319e-04,2.705420680152698099e-03,-8.339446110369199694e-01,-5.518481545882709671e-01,-1.248006780984217273e-01,-9.000213561775831372e-02,2.782458614863886348e-01,9.999999999999997780e-02,-2.102739810943603516e-01
1.191751034603129034e-01,7.847342012364494357e-02,-1.848983738427067980e-03,-6.395602245298212529e-03,-3.539759752749604416e-01,-9.352545155882117101e-01,2.120717376692306949e-02,-5.646467147951185206e-01,1.214763710743805430e-01,2.666666666666661634e-02,-5.534219741821289062e-02
3.270665832652025484e-02,1.947895482621121444e-01,7.151600156638196482e-02,-1.148621117133298841e-01,-6.340458336700189879e-01,-7.732954679847092727e-01,1.123034463266750493e-01,-5.631153378865639825e-01,6.284572986882717149e-01,9.399999999999999467e-01,4.065990447998046875e-03
-2.453866606621767643e-01,-1.902337955268930680e-01,9.077476282645577377e-02,5.162993541886876092e-02,9.897168951947252769e-01,-1.430400900660832031e-01,-1.073266027107199101e-02,1.009178306117789331e-01,1.525826071124919761e-02,6.866666666666666474e-01,2.024650573730468750e-03
1.093210122503662229e-01,1.144967575832971374e-01,-9.396157040878788669e-03,-1.068586200304533218e-02,4.281859056310852174e-01,9.036906717560425628e-01,-1.349071822569750112e-02,5.459254994932500882e-01,3.702907345225769226e-02,2.533333333333332993e-01,-7.808744907379150391e-03
1.226391758483611483e-01,-1.711213855430513409e-01,-4.188385525702512102e-03,-1.797166502749691919e-03,-9.455950504279121427e-01,3.253459706316252364e-01,1.230698940586156609e-03,-4.141898093443811130e-02,-2.302388438828089582e-03,5.866666666666666696e-01,1.054525375366210938e-03
-1.633008189936501764e-01,-1.690506564770106745e-01,2.081014960204446984e-02,1.798078586490833852e-02,5.823894709995727226e-01,-8.129098991086514125e-01,2.075545747996503099e-02,-1.026212214486680457e-01,-5.540577042395220669e-02,7.133333333333333748e-01,1.042747497558593750e-02
-1.108547578822591528e-01,8.638017525956204201e-02,1.252556021313062928e-02,-1.567516245620098614e-03,-3.467557208961661863e-01,-9.379554733705540714e-01,-7.155518794015389497e-03,6.041395299930838458e-01,7.357526162135663919e-03,3.666666666666666963e-01,-4.716020822525024414e-02
-7.610237962210972262e-02,-1.291961292344836476e-01,5.403928803175153672e-03,8.620310098491401618e-03,-9.626003454315725794e-01,-2.709254048165605222e-01,-2.501879399565024031e-02,-5.587409102008521478e-01,6.877543780052759737e-02,9.333333333333337922e-02,-5.358028411865234375e-02
2.652808882743842300e-01,-1.940832573704509567e-01,-1.335638995226197667e-01,6.869232473722539090e-02,8.300981231129704596e-02,9.965487298973609853e-01,-2.115504662903454902e-01,-3.028370625532346150e-01,8.493466988659288397e-01,9.733333333333333837e-01,1.586463451385498047e-01
-9.910796329708948527e-02,1.033920470975093764e-01,3.178919947215808062e-03,-4.616764021558572573e-02,9.962870316485983313e-01,-8.609384745046988474e-02,-4.097856354878988416e-02,-6.734009698712468683e-01,2.004974292029894703e-02,3.333333333333332593e-02,5.235075950622558594e-03
-4.818329667375520486e-02,1.065914373480367217e-01,6.342163330355929385e-02,-1.280798651958857115e-01,8.285404700535844436e-01,-5.599291825609604700e-01,-5.444188229220268127e-01,-9.362048103351884309e-01,6.065524176031952264e-01,9.799999999999999822e-01,1.421689987182617188e-02
-7.805770465859898644e-02,-2.177693539842577575e-01,-8.401926284200583739e-03,2.640377242786101641e-02,2.530459974512540011e-01,-9.674542486205226499e-01,6.779595862243831261e-03,-5.459693530997983268e-03,1.553449263859316837e-02,1.066666666666666874e-01,3.550183773040771484e-02
-1.637811173229914985e-01,3.238316526030410314e-02,1.388193369505266728e-02,-3.185570184125968013e-02,8.063243456669624276e-01,-5.914736254345961397e-01,-2.313238047644175163e-02,-5.148673600651365589e-01,5.680789938578850728e-02,1.400000000000000133e-01,-1.410216093063354492e-02
-7.289806378039109802e-03,-1.418211554503763239e-01,6.077435735648326065e-03,-4.328928443672996895e-03,-7.708661602493407372e-01,6.369971451917486593e-01,1.332089851040659315e-02,-5.361398900518695720e-01,-2.448798677450343686e-02,7.199999999999999734e-01,4.085898399353027344e-03
8.752000605407250777e-02,-1.299065326857404556e-01,4.141612473694211705e-03,-1.484324700039590939e-03,1.384405729189071010e-01,9.903707425857676272e-01,7.815143685049834657e-03,-4.701091859924935168e-01,-1.401968127224711286e-02,2.533333333333332993e-01,-1.066929101943969727e-02
-1.168462696253791122e-01,1.964273447250122762e-01,6.831996720008046142e-03,-1.772405513285471579e-02,-9.996512197345607253e-01,2.640906820024178578e-02,4.304186311029850956e-03,2.425775906191687814e-02,-1.404063329873480627e-02,5.266666666666666163e-01,-1.987594366073608398e-02
-2.099977778273077189e-01,-9.865532485764116899e-02,2.354279662371921988e-02,1.048123968350270219e-02,9.608729269676927753e-01,-2.769895633783679423e-01,3.195547098670453506e-04,-1.273980423053957534e-01,-2.036888007646229723e-02,7.133333333333333748e-01,-1.188278198242187500e-03
1.714696944307492199e-02,1.785349865730510577e-01,8.157259079729106688e-02,-2.074353371085698172e-01,-8.755593460229108560e-01,-4.831105790519730769e-01,6.532364427022239184e-01,7.062355467893887129e-01,-1.916169028964767249e-02,9.599999999999999645e-01,-1.037219762802124023e-01
-1.241461430827641710e-01,-1.855301568874708762e-01,2.983528256364220699e-03,1.512339656782130115e-02,4.498707870812574949e-01,-8.930936540648409805e-01,1.039714712610922270e-02,-5.984086753841971751e-02,4.178219670236563155e-02,8.666666666666666963e-02,-6.962096691131591797e-02
3.673329962008281546e-02,1.292299492013162521e-01,-1.871885270259956990e-03,-7.879204262690203686e-03,9.189162111745534656e-01,3.944527815095278944e-01,-1.891415683539304782e-02,6.174863909673541373e-01,-1.253756015143159264e-02,6.666666666666709595e-03,-7.213950157165527344e-04
6.689348300294384320e-03,1.520529848370619219e-01,-4.657990444077102221e-03,-2.038102476830064291e-02,-6.350916544828774102e-01,7.724367873206203772e-01,1.880672271253880368e-02,-5.970419947114251613e-01,-1.404408286969748010e-02,4.200000000000000400e-01,7.846117019653320312e-03
2.033393803281308143e-01,2.179895007594279677e-01,-5.379972784175635070e-02,-7.122603575082514515e-02,7.738147263428003519e-01,-6.334120059605888864e-01,-2.092706422398418406e-02,-2.707656917910251579e-02,3.222030798981795341e-01,8.066666666666666430e-01,-3.536649942398071289e-01
1.191751034603129034e-01,7.847342012364494357e-02,-2.127722840026796680e-03,3.669289725540814118e-04,-3.989150553777482955e-01,-9.169878835584296395e-01,6.131473979435334704e-02,-5.561631508389276446e-01,1.059647971155439766e-02,6.666666666666709595e-03,-6.688672304153442383e-02
-1.456510775115914258e-01,6.422292608413759929e-03,-2.403391523780135097e-03,3.632572875357002740e-03,-9.452026299641068663e-01,3.264842849341078046e-01,-1.063235960673224179e-02,5.271137791372569881e-01,4.220827006615335275e-02,5.000000000000000000e-01,-3.286796808242797852e-02
-1.679512239575973176e-01,-1.956332766514956023e-01,3.831574840180404506e-02,3.346328427665784533e-02,4.379377186549315848e-01,-8.990053139883623645e-01,2.470239560717747695e-02,-1.039897928625014289e-01,-6.051748770589848725e-02,5.733333333333332504e-01,3.833174705505371094e-03
-1.472660812282827747e-02,-1.891348590482483938e-01,-8.118377102224991898e-03,-6.980940522163830986e-03,-8.575085509248937532e-01,-5.144697125105508473e-01,-1.181494967745810865e-01,-2.174141081858707858e-01,2.651055031943875262e-01,1.199999999999999956e-01,-4.880161881446838379e-01
2.583920792456021465e-01,-4.811102074874862300e-02,-5.636623310859931180e-02,2.577080902853370881e-03,-1.938713599829530454e-01,9.810269597612291115e-01,8.182298196222793918e-02,1.040210930950602602e-01,-1.299792642776242679e-01,1.533333333333333215e-01,-1.149094104766845703e-02
1.229740658466365044e-01,2.237859399131371663e-01,-1.034640145204414330e-02,-4.862075311769531449e-02,7.379130862299884130e-01,-6.748957528170804743e-01,3.994646700262952793e-02,8.543720482465934352e-02,-1.456225547360404798e-02,7.533333333333332993e-01,-1.682019233703613281e-02
2.213009486170056106e-01,2.184860568050255303e-01,-2.940591752575670847e-01,-2.176888471964349980e-01,-5.003431504197402013e-01,-8.658271951307888736e-01,-1.416692906617656122e+00,8.189572614688653829e-01,1.015402035405319481e-01,9.333333333333333481e-01,-3.197991847991943359e-01
2.358960591279332109e-01,-1.916145837752309955e-01,-6.881609665163093692e-02,6.611748991951213461e-02,-4.811971301820777702e-01,8.766124125886722851e-01,2.111829117571951964e-02,-6.778086328365923174e-02,-2.549599491911430302e-02,1.733333333333333393e-01,2.314186096191406250e-02
1.525451552645691877e-01,1.167561856887089355e-01,-6.126849990090305065e-03,-1.678770643852106614e-02,5.430761384373787859e-01,8.396834569407360949e-01,-4.684261316509566279e-03,3.778374718882468453e-01,4.697754518910517152e-03,2.666666666666667185e-01,-3.177523612976074219e-04
-1.795550850786193364e-01,1.139792089136048014e-01,1.569480667651956540e-01,5.461320871919772557e-02,4.436275874220813042e-01,-8.962112271546611719e-01,8.157161787890608584e-02,4.429095342950334913e-01,4.473799313534783662e-01,9.799999999999999822e-01,5.213987827301025391e-02
-7.362572206923156948e-03,1.985671511396174260e-01,3.363752298146817366e-03,-1.616038777253156478e-02,-9.899633014288891086e-01,1.413246681369337843e-01,1.916979604219420930e-02,-3.472973615827565919e-01,-2.789026085129073934e-02,7.466666666666665897e-01,6.364703178405761719e-03
-2.218886500728050326e-01,-1.614776877722762793e-01,6.352887194293502238e-02,2.409441720657595765e-02,9.528204244531481848e-01,-3.035345758639740321e-01,2.490744090288498497e-03,3.930352870695548451e-02,1.117975663580468224e-02,6.066666666666666874e-01,4.740595817565917969e-03
-2.133678602022572313e-01,1.201982957046369149e-01,5.604684058214404185e-02,-2.353054057925837994e-02,-9.927351580718791757e-01,1.203200146609081644e-01,3.842642213861293676e-01,3.094946562230093678e-01,-3.980371423834388467e-01,8.533333333333332771e-01,2.636337280273437500e-02
-2.165985291857490391e-01,4.178579643589092063e-02,2.127041892915595978e-02,5.627656478197788636e-03,-4.960816100571150411e-01,8.682758986423270153e-01,1.081289448190865532e-02,1.958981973952112765e-01,-3.853095865949724644e-03,5.400000000000000355e-01,-5.832433700561523438e-03
-5.898290978182860189e-02,7.642926222658741331e-02,2.411776192699203319e-02,1.647159122064775771e-02,4.652644616499826413e-01,8.851717238624107198e-01,-8.964449454578443666e-03,-7.237755844241730019e-01,-5.920785682054423987e-02,8.399999999999999689e-01,2.799606323242187500e-02
-1.359646140831597683e-01,-2.881966500771110384e-02,5.886903499583984178e-04,1.145199871910141526e-02,-8.532264753580851568e-01,5.215405849481120626e-01,-2.215920693838930450e-02,5.783199000063169448e-01,3.451723548263490454e-02,6.066666666666666874e-01,2.390265464782714844e-02
-1.835827889247673150e-01,1.281686941288804338e-01,1.430120232974785299e-02,-2.735508509377873598e-02,2.460772918750403770e-01,9.692502083690496262e-01,2.855676070024089352e-02,-2.377307210602798149e-01,-3.444669167748681121e-02,3.866666666666667140e-01,-4.442137479782104492e-02
6.394774777582473702e-02,2.203031526722254441e-02,-3.766216330119200040e-02,6.620904812467195977e-02,-7.801934406882278239e-01,6.255383242512521091e-01,-5.437990306515513295e-01,-7.443428931940364590e-01,3.344900118023021174e-02,8.800000000000000044e-01,-1.551133394241333008e-02
1.454683529052485103e-01,1.488062924511173168e-01,-4.701912468801944245e-03,-5.563105752117158964e-04,4.364956348059881308e-01,-8.997063747664109101e-01,3.663824348149694737e-02,-1.572902904459786144e-01,-5.961686719727860018e-02,6.066666666666666874e-01,-8.016645908355712891e-03
-2.144579440754400268e-01,-9.456270069901673292e-02,2.634077803462328560e-02,9.801977789280963416e-03,9.717297111590414982e-01,-2.360961000329435400e-01,-3.691617160850108308e-03,-1.254551637068873349e-01,-9.238814764504516691e-03,7.133333333333333748e-01,1.022934913635253906e-03
1.511377927909343111e-01,1.373198012963455228e-01,-6.052491127880282873e-03,-6.526326597853238098e-04,3.738765661842156085e-01,-9.274784705093158665e-01,1.065874479794616699e-02,-2.152373637489336522e-01,-2.611714571045457844e-02,3.466666666666666785e-01,-1.916676759719848633e-02
-2.696383501036790364e-01,4.925374781784269684e-02,6.404102260278063397e-02,-1.880633246888206017e-02,5.783202669809984764e-01,8.158098239167181909e-01,1.172157354158875064e-01,-1.101027557830989850e-01,-2.597151910381131912e-01,5.666666666666666519e-01,5.422853231430053711e-01
-1.720751896095867595e-01,-1.137652263207227232e-01,-5.207213137389810065e-05,8.258583891556647849e-03,7.669301728929132089e-01,-6.417305586509389759e-01,3.445582638536830167e-02,-1.888308201936212127e-01,-4.964796106763805228e-02,6.066666666666666874e-01,5.208611488342285156e-03
2.345942522380540796e-01,1.621538775319208980e-01,-5.513573135109645085e-02,-7.618652557114785617e-02,7.036342341264727462e-01,7.105623579709609006e-01,-7.705305317396355692e-04,2.158383811653384055e-01,-2.329044205221547995e-02,6.599999999999999201e-01,1.848018169403076172e-02
-1.077462280282358298e-01,-2.052071011978340853e-01,8.075069978016130579e-03,2.193368385831287459e-02,1.944594474336880097e-01,-9.809105582588989458e-01,-3.245933920027625069e-02,-7.321808614470125265e-02,5.928467257565650517e-02,2.933333333333333348e-01,-4.599457979202270508e-02
-2.500436726865130632e-01,8.301881167469760125e-02,5.289298331310257617e-02,-5.266774218155346327e-02,7.913673268564620500e-01,6.113409474131906718e-01,-6.158157037310706822e-02,-2.103148125757497156e-01,3.478280408395322681e-02,1.600000000000000311e-01,1.792609691619873047e-02
-1.160277813166289695e-01,-1.122413302879788910e-01,-3.039888907816881702e-02,-1.759058424175535817e-02,9.485348639497164225e-01,3.166727204416146524e-01,2.244625973925502144e-02,2.415477435878331525e-01,-1.131409821339902089e-01,7.733333333333333171e-01,-3.076960444450378418e-01
1.119901905346871174e-01,-1.989086011438761514e-01,-1.028216622560680638e-02,1.656917237990379599e-02,-9.714890874646811003e-01,2.370842739133939003e-01,-1.157194470600875907e-02,-7.110207234989289471e-02,1.193200210809381573e-02,7.666666666666666075e-01,-1.931965351104736328e-03
-2.328655032640579714e-01,-6.723226006377019948e-02,3.477314064780923086e-02,5.155275505739478903e-03,9.968003708983150801e-01,7.993134915026463283e-02,-1.667769560008837068e-02,-9.913020702615006619e-02,3.737977174900466992e-02,4.666666666666663410e-02,1.770317554473876953e-02
-2.440525364196928226e-01,-5.416835204146819294e-03,3.554467244105641299e-02,-1.226711630556608784e-03,7.795492240244457083e-01,6.263409673036601788e-01,5.526569897992002212e-02,-8.373185377995040479e-02,-1.272561187714800479e-01,7.600000000000000089e-01,4.258016347885131836e-01
-7.504175634731324873e-03,-3.048019717501809778e-02,6.841611073795661468e-04,-1.244431564334743529e-02,1.978308486021946311e-01,9.802361732467005373e-01,-2.415875898876734124e-02,9.086435830814214576e-01,-5.813806354299802526e-02,4.200000000000000400e-01,4.777090549468994141e-01
8.318952279915747816e-02,2.325264827265703937e-01,-2.923482171818887754e-02,-4.934174273826452684e-02,7.989314721949777320e-01,-6.014220670513890088e-01,-6.261677713599157757e-02,2.691856263485891132e-01,-3.126973454213874959e-01,8.466666666666666785e-01,3.583673238754272461e-01
-1.539264086070396553e-01,5.038875777200418904e-02,-7.140843506064808999e-03,8.080536789427897326e-03,-9.875516477585718489e-01,1.572950825974212818e-01,4.482406550507639365e-02,4.093190390246956301e-01,-3.922530682843037436e-02,1.733333333333333393e-01,1.944065093994140625e-02
2.305691601384277645e-01,2.072335752026026046e-01,-4.353232933621237755e-01,-2.505095289766076649e-01,9.406734200820818792e-01,3.393133017597145251e-01,1.913966055673471944e-01,-1.476734314907908463e-01,-1.678050073985830615e+00,9.533333333333333659e-01,-3.019314408302307129e-01
-1.019287845503029366e-01,-2.404252598376158123e-02,1.971771407423220102e-01,-2.194811896035752524e-02,9.884949550751988001e-01,-1.512538389293994201e-01,-6.122189138102095418e-01,-7.369481756473947875e-01,-7.335157666694069878e-01,9.399999999999999467e-01,3.378446102142333984e-01
-8.834590324403371331e-02,-7.037464288957442915e-02,-5.530859132944557222e-03,-1.883715273963804115e-02,-7.742669632900848198e-01,-6.328591229946444185e-01,-2.152853617399042192e-03,-6.070521437661636766e-01,-3.470880851467310346e-02,5.800000000000000711e-01,-8.273780345916748047e-03
4.229171651365953855e-02,-1.221616188864923513e-01,-5.895405138831813496e-03,4.572558937356405173e-03,7.529681402258978640e-01,-6.580569730690136732e-01,9.424888362084415808e-04,6.310049585865068478e-01,5.417441016657599182e-03,7.333333333333333925e-01,8.345842361450195312e-04
2.454902978652725443e-01,-7.692632555584175136e-02,-4.059084616396055334e-02,3.125910368587225124e-02,1.557112168583967282e-01,9.878026204381508135e-01,-9.464967488634515314e-02,-3.061553728509455730e-02,-2.363289301042840462e-01,8.000000000000000444e-01,2.363784313201904297e-01
-2.582039114709243632e-01,-2.022845254842754736e-01,1.006057731758266960e-01,6.396474724924275379e-02,8.577957054300747730e-01,-5.139907856622727422e-01,-4.547859722066983912e-02,-3.464062720317024474e-02,3.053452110563832644e-02,1.333333333333333037e-01,5.563735961914062500e-03
8.911178775919503803e-02,2.304036925667599656e-01,-8.871818654523133674e-03,-3.812763729393967016e-02,4.569332647926538926e-01,-8.895009789347768647e-01,2.655739389545554510e-02,8.083222006296959805e-02,-5.384738768453844332e-02,5.733333333333332504e-01,-1.427233219146728516e-03
-1.720751896095867595e-01,-1.137652263207227232e-01,2.110897359703836629e-02,-2.164121930400658700e-02,5.932897966230653575e-01,-8.049889547210954399e-01,-2.371369994230512201e-01,-1.719066398828861253e-01,6.251583301097211887e-02,7.933333333333333348e-01,1.159746646881103516e-01
2.454902978652725443e-01,-7.692632555584175136e-02,-5.164270963852921059e-02,1.161728296798753002e-03,-4.469716265784958731e-01,8.945481345538504048e-01,-2.607796299634662640e-02,9.148616817511119603e-02,4.175343354692731546e-02,6.733333333333333393e-01,-3.386318683624267578e-03
1.525451552645691877e-01,1.167561856887089355e-01,-9.978358388102459564e-04,-4.939307814214234649e-02,1.372212872231990399e-01,9.905404173141085789e-01,3.848375107430263009e-01,4.313067010859714112e-01,-1.738326111187906975e-01,9.533333333333333659e-01,-1.831536293029785156e-01
-3.721436863059299216e-02,1.621185449121337330e-02,1.338865562762302786e-01,1.354736650860469960e-01,-3.400459946553165413e-01,-9.404088055302738391e-01,-7.042343176503216284e-01,-3.399346821034017196e-01,4.007551682887388056e-01,9.200000000000000400e-01,1.998560428619384766e-01
-1.325438038263106744e-01,1.446091674597871357e-01,-7.119809413565630907e-03,-9.145483020319977729e-04,-9.985136500282810745e-01,-5.450220827819197283e-02,1.250958681937053840e-01,1.978824005755168702e-01,-8.860597013547266698e-02,4.599999999999999645e-01,-1.710128188133239746e-01
-1.698428221266733429e-01,1.371243394257474213e-01,3.920641660807688833e-03,-1.853113575675605085e-02,-1.442152269319952884e-01,9.895463447059733575e-01,6.150149963324343105e-02,-1.654964095569237681e-01,-8.839986619163356374e-02,3.933333333333333126e-01,-1.530283689498901367e-02
2.109435037396726886e-01,1.670662298739351015e-01,-5.265925552716457791e-02,-3.196860365883699706e-02,9.902438396242767560e-01,-1.393453913345172601e-01,2.806929765220959189e-02,8.901051247635806407e-02,-1.560138563990354048e-02,2.666666666666661634e-02,1.352715492248535156e-02
-1.770437927390455246e-01,-3.214900877060167250e-03,-9.029948460100051255e-03,-4.181218496407367036e-03,-3.720756911514563892e-01,9.282023917520176859e-01,-5.943249687843327189e-02,3.288129968308846074e-01,1.470302770556416172e-01,7.999999999999996003e-02,-4.198909997940063477e-01
2.014637595387289148e-01,1.781188056346335036e-01,-5.074072268810034259e-02,-3.252094962074883466e-02,9.192955262177664455e-01,-3.935679553469768055e-01,1.162238243998636907e-02,4.255822366149254049e-02,-1.024252408695840687e-02,2.666666666666667185e-01,1.140928268432617188e-02
-5.045790662261612214e-02,-2.662484220871020324e-01,-6.204911301092373710e-03,6.509913100546277365e-02,1.711903781980656791e-01,-9.852379684179874975e-01,4.063664966668658479e-02,6.276792093462849054e-02,-5.659406418946399259e-02,5.000000000000000000e-01,-1.767158508300781250e-03
-2.131128860029945782e-01,2.435086777434264382e-01,7.058223460786169912e-02,-8.931509782821434040e-02,-8.927483138206070423e-01,4.505557103960208254e-01,1.731053884491692840e-02,1.024975646782967827e-02,9.622464946296292038e-03,1.933333333333333570e-01,-9.760260581970214844e-04
-1.488548004915354883e-01,-1.302429737629653417e-01,8.553547782151393886e-03,-8.641210906760149468e-03,2.898167684055050763e-01,-9.570821494265734364e-01,-4.594964589457467552e-02,-2.305677831511200593e-01,3.026069970473707280e-02,1.066666666666666874e-01,-4.033029079437255859e-02
