9.977655186714192714e-01,-6.681294597870814089e-02,-2.521399182595691207e-02,3.880398273468017578e-01
9.975828582655507093e-01,-6.948698363531259636e-02,-3.030984804906683452e-08,3.474347591400146484e-01
9.975828581109636994e-01,-6.948698585462496913e-02,-4.516960074393554297e-08,3.474349975585937500e-01
9.975945079786585623e-01,-6.931953296739803982e-02,-1.573400147651054116e-03,3.499460220336914062e-01
9.976967999373632656e-01,-6.783137470776240407e-02,-1.555252359159477009e-02,3.721678256988525391e-01
9.975828569221459885e-01,-6.948700292176346327e-02,-1.296427573641666586e-08,3.474359512329101562e-01
9.975828581714042409e-01,-6.948698498691692482e-02,5.530962687618809610e-08,3.474342823028564453e-01
9.975828581369083903e-01,-6.948698548215324899e-02,7.194384773605627844e-08,3.474342823028564453e-01
9.975828580682378766e-01,-6.948698646801426682e-02,3.027593861480842179e-08,3.474349975585937500e-01
9.975828575847742741e-01,-6.948699340880910846e-02,-1.376499832559074565e-07,3.474366664886474609e-01
9.975828582299276492e-01,-6.948698414673178114e-02,-1.815125237689190484e-08,3.474347591400146484e-01
9.975828583096453261e-01,-6.948698300227178215e-02,-4.013749875074178912e-08,3.474342823028564453e-01
-9.556691823794599694e-01,-2.944425476220692284e-01,-2.589402764900586185e+00,-2.000000000000000000e+00
9.967945375426563448e-01,-8.000406192889158996e-02,1.136146344657906898e-01,4.583835601806640625e-02
9.975828657930765342e-01,-6.948687556706406587e-02,-1.445489706587790150e-06,3.474397659301757812e-01
9.975828580779142474e-01,-6.948698632909554307e-02,-4.197370642511862464e-08,3.474354743957519531e-01
9.975828581988759325e-01,-6.948698459252211634e-02,6.201036883197465583e-08,3.474342823028564453e-01
9.994588395618013710e-01,-3.289419434759429522e-02,-1.508393104962238163e-01,2.983193397521972656e-01
9.975828578545391512e-01,-6.948698953595765226e-02,-1.314594610943437117e-07,3.474366664886474609e-01
9.975828726692702597e-01,-6.948677684945862854e-02,-2.173295284984557909e-06,3.474392890930175781e-01
9.975828581052245125e-01,-6.948698593701919946e-02,-1.364575896712697277e-07,3.474354743957519531e-01
9.975828580324780370e-01,-6.948698698139574303e-02,-7.163784931376811285e-08,3.474357128143310547e-01
4.857757083022624656e-01,8.740834978555740431e-01,8.422155051373629853e-01,-1.843861103057861328e+00
9.975828581268255668e-01,-6.948698562690656944e-02,-3.993972098969929126e-08,3.474342823028564453e-01
9.782989530914205645e-01,2.071983551581202676e-01,-5.579533669066906280e-03,-1.033820033073425293e+00
9.974859135922694575e-01,-7.086502794041285580e-02,1.291856617777539448e-02,3.269581794738769531e-01
9.975828579743318825e-01,-6.948698781616595432e-02,-4.524847095094921919e-08,3.474354743957519531e-01
9.975828575828041833e-01,-6.948699343709362208e-02,-1.472848016879089981e-07,3.474364280700683594e-01
9.975828580848326022e-01,-6.948698622977382555e-02,-8.696037397347706833e-08,3.474349975585937500e-01
9.975828583129177085e-01,-6.948698295529349978e-02,3.797338248442203488e-08,3.474349975585937500e-01
9.213485009980019180e-01,3.887376232225726591e-01,-1.479596963485792172e+00,-7.747656106948852539e-01
9.975854224519339342e-01,-6.945016134895995452e-02,-3.459968387298178560e-04,3.479866981506347656e-01
9.975828580896819453e-01,-6.948698616015434870e-02,-4.030382113760608803e-08,3.474342823028564453e-01
9.975828582326162763e-01,-6.948698410813236581e-02,5.940613897947677286e-08,3.474342823028564453e-01
-9.999560996871981189e-01,-9.370095963562061897e-03,4.308471725743665104e+00,2.000000000000000000e+00
9.975828579839959298e-01,-6.948698767742531035e-02,-9.325465804391437064e-08,3.474357128143310547e-01
9.975828583511570091e-01,-6.948698240631365208e-02,4.937271440800157920e-08,3.474349975585937500e-01
-9.847122475637596350e-01,-1.741889476916634316e-01,7.755019620849176176e-01,2.000000000000000000e+00
9.996782489209014022e-01,-2.536530375217758287e-02,-1.680163325355754078e-01,2.414176464080810547e-01
9.975828581180700150e-01,-6.948698575260463250e-02,3.103897733553292485e-08,3.474349975585937500e-01
9.975846047214848022e-01,-6.946190627012031882e-02,-2.356693209955060373e-04,3.478109836578369141e-01
9.975909513124877614e-01,-6.937069885366302369e-02,-1.092844315234989738e-03,3.491802215576171875e-01
9.975836478608742786e-01,-6.947564696057997868e-02,-1.064498921711021023e-04,3.476047515869140625e-01
9.975840996167694152e-01,-6.946916000499378518e-02,-1.674651178019167640e-04,3.477015495300292969e-01
9.975828584286897671e-01,-6.948698129322321282e-02,4.293260921203082505e-08,3.474349975585937500e-01
9.975828581452909072e-01,-6.948698536181066587e-02,1.203267191684269189e-07,3.474335670471191406e-01
9.975828579869716606e-01,-6.948698763470491369e-02,4.286893321949449981e-08,3.474349975585937500e-01
9.975828578933910729e-01,-6.948698897818483822e-02,7.788522924081895370e-08,3.474342823028564453e-01
9.975828579143145580e-01,-6.948698867779837252e-02,5.336338102093088407e-08,3.474349975585937500e-01
-6.781709070137380557e-01,-7.349042256513184102e-01,-4.555425075147379488e+00,-2.000000000000000000e+00
9.975828580231406173e-01,-6.948698711544827600e-02,-4.416825823164202922e-08,3.474359512329101562e-01
9.975834096845344057e-01,-6.947906679121684803e-02,-7.431881579951258123e-05,3.475537300109863281e-01
-5.827687121750728672e-01,8.126380671060192684e-01,-2.128928220083041278e+00,-1.998566389083862305e+00
9.975828581893921854e-01,-6.948698472867416431e-02,-2.078592879157432714e-08,3.474347591400146484e-01
9.975828580435078807e-01,-6.948698682304721430e-02,-3.705402799184713364e-08,3.474349975585937500e-01
9.975828581507568682e-01,-6.948698528333789592e-02,-8.097686316590697069e-08,3.474349975585937500e-01
9.993350483174743282e-01,3.646177730598585548e-02,-2.338624274520583746e-01,-7.570886611938476562e-02
9.976637306669293714e-01,-6.831603407505881798e-02,-1.101595587731923724e-02,3.650665283203125000e-01
9.975828585308816887e-01,-6.948697982611491686e-02,-3.416941466892278927e-08,3.474347591400146484e-01
4.522393078771561048e-01,8.918966354969564136e-01,-1.721365881711641732e+00,-1.999853253364562988e+00
9.975828583038816033e-01,-6.948698308501809195e-02,3.621086675899063816e-08,3.474345207214355469e-01
9.975828583215697876e-01,-6.948698283108073470e-02,1.442322292454998481e-07,3.474330902099609375e-01
9.984714075239804476e-01,5.527068261819619022e-02,-4.161822318007275534e-01,8.982818126678466797e-01
9.975828581647200322e-01,-6.948698508287802500e-02,-1.922701274941749012e-08,3.474347591400146484e-01
9.975828583173068642e-01,-6.948698289227982217e-02,3.732310357244061445e-08,3.474345207214355469e-01
9.975828582860188920e-01,-6.948698334146288791e-02,9.741670628949507961e-08,3.474340438842773438e-01
8.786025124232623718e-01,4.775537929527219339e-01,2.191810746580585834e-01,-1.998561620712280273e+00
9.975828584196668736e-01,-6.948698142275919198e-02,1.097670771729009387e-07,3.474335670471191406e-01
9.975828578656912304e-01,-6.948698937585469360e-02,-1.944118797984543027e-07,3.474369049072265625e-01
9.973854720687528319e-01,-7.226492998814194879e-02,2.583615351107307334e-02,3.076710700988769531e-01
9.975828575480919502e-01,-6.948699393543575353e-02,-2.257557945842603716e-07,3.474376201629638672e-01
-8.246807268730746987e-01,-5.655985314019982280e-01,-2.205070879032338116e-01,-2.000000000000000000e+00
9.975828581414569740e-01,-6.948698541685073560e-02,2.944578707695736970e-08,3.474349975585937500e-01
9.975828581920646032e-01,-6.948698469030781255e-02,6.559548118707914826e-08,3.474342823028564453e-01
9.975821058143123921e-01,-6.949778528184959170e-02,1.016738447751830345e-04,3.472709655761718750e-01
-4.978858533863042002e-01,8.672425710248496955e-01,-8.908724612901521844e-01,1.545534610748291016e+00
9.290185854102379626e-01,3.700330633367245325e-01,-1.432168717186977469e+00,-6.290472745895385742e-01
9.975828584426896795e-01,-6.948698109223454267e-02,5.303204780549442482e-08,3.474342823028564453e-01
9.999231598867442949e-01,-1.239654476490642879e-02,-1.790227067660164484e-01,-2.537250518798828125e-02
9.975828583930821392e-01,-6.948698180442086647e-02,-3.951814004009885920e-08,3.474342823028564453e-01
9.975828484555391285e-01,-6.948712447160930450e-02,1.204122936889668584e-06,3.474326133728027344e-01
-9.856902147827911742e-01,-1.685669020936643170e-01,7.649827363725504981e+00,1.826079368591308594e+00
9.975828880119503861e-01,-6.948655658281208125e-02,-3.977379935834293552e-06,3.474411964416503906e-01
9.975828576301323247e-01,-6.948699275763221828e-02,-2.513801204023786376e-08,3.474354743957519531e-01
9.975828578764199817e-01,-6.948698922182758309e-02,7.343360788773838421e-08,3.474345207214355469e-01
9.975828585870667453e-01,-6.948697901949943412e-02,5.568034767175030602e-08,3.474342823028564453e-01
9.975828583783590275e-01,-6.948698201579114886e-02,5.281982202113516146e-08,3.474342823028564453e-01
-5.886082957218106149e-01,-8.084183781974934035e-01,6.520278563747701206e-01,-1.999994277954101562e+00
9.927736191850069503e-01,1.200022543550857412e-01,-8.568188073561255891e-01,2.594757080078125000e-01
9.975829936454337910e-01,-6.948504004038937032e-02,-1.837510877354157847e-05,3.474650382995605469e-01
9.975828579633508886e-01,-6.948698797381271108e-02,3.807376356339227967e-08,3.474349975585937500e-01
9.975828583732270216e-01,-6.948698208946837984e-02,1.566201755298246490e-07,3.474328517913818359e-01
9.791033867164677940e-01,2.033631188793655342e-01,-7.019603295321853471e-04,-1.016541123390197754e+00
9.975828580640750953e-01,-6.948698652777632323e-02,-4.433958541791165865e-08,3.474354743957519531e-01
9.975829151737869438e-01,-6.948616663314441388e-02,-7.574375804549940124e-06,3.474466800689697266e-01
9.975599204244713913e-01,-6.981550803884645218e-02,3.085312002042672232e-03,3.425176143646240234e-01
9.975828581187110577e-01,-6.948698574340168854e-02,2.267495101699505813e-08,3.474345207214355469e-01
9.975828583576487052e-01,-6.948698231311666029e-02,4.164694102825402144e-08,3.474349975585937500e-01
9.975828579439069976e-01,-6.948698825295686332e-02,-3.836741071376350348e-08,3.474357128143310547e-01
9.975828577870938796e-01,-6.948699050422942058e-02,7.057781360921631923e-08,3.474345207214355469e-01
9.975828584231365426e-01,-6.948698137294744004e-02,-6.558042399006111237e-09,3.474345207214355469e-01
4.105260148114855956e-01,9.118488861445189775e-01,-3.703810652919642621e+00,1.059899330139160156e-01
9.975828580796681777e-01,-6.948698630391562936e-02,2.159423029040936387e-08,3.474345207214355469e-01
9.987489142263856756e-01,-5.000606294856286410e-02,-1.019099540007410293e-01,3.553190231323242188e-01
9.975828357513223388e-01,-6.948730685780175886e-02,3.080841453139517048e-06,3.474295139312744141e-01
9.966964080325383391e-01,-8.121742556271989433e-02,7.862692642812081634e-02,4.145314693450927734e-01
9.975828579080333602e-01,-6.948698876797425317e-02,1.258725724847774573e-07,3.474340438842773438e-01
9.975828584962389556e-01,-6.948698032345936026e-02,4.301623885915128479e-08,3.474349975585937500e-01
9.975828575638036044e-01,-6.948699370987249102e-02,4.277336154041090597e-08,3.474349975585937500e-01
9.975828580517185351e-01,-6.948698670517290676e-02,-3.451859443547901659e-08,3.474347591400146484e-01
9.154978760302653340e-01,-4.023228044544243098e-01,1.478912896974271973e+00,4.521737098693847656e-01
9.975828582732984007e-01,-6.948698352408293200e-02,7.863792509179853078e-08,3.474342823028564453e-01
9.950869378193583081e-01,-9.900498058831433412e-02,2.143931519284547338e-01,-2.137656211853027344e-01
9.975828578307421868e-01,-6.948698987759635570e-02,-7.278730386325128812e-08,3.474357128143310547e-01
9.963702816422393971e-01,-8.512497788642671426e-02,1.019693133142739738e-01,4.389815330505371094e-01
8.831180238731550780e-01,-4.691508882122824575e-01,4.227584836947342883e-01,1.999999284744262695e+00
-9.626612184614676826e-01,2.707090291628309053e-01,-6.969635331723263327e+00,-1.972375273704528809e+00
9.975828581540957529e-01,-6.948698523540447480e-02,1.225168729226741509e-07,3.474330902099609375e-01
9.975804677042032775e-01,-6.952129497544586034e-02,3.221354090912108628e-04,3.469223976135253906e-01
9.975828582565678948e-01,-6.948698376427309142e-02,7.651374964511362893e-08,3.474342823028564453e-01
9.792147909900249525e-01,2.028260168379828199e-01,-1.628061227104229380e-05,-1.014125704765319824e+00
9.975827416304997586e-01,-6.948865807436169217e-02,1.556180018097558294e-05,3.474109172821044922e-01
4.123586392793906347e-02,-9.991494400369328455e-01,3.541625128008149215e+00,1.998464107513427734e+00
9.975828583050018183e-01,-6.948698306893680288e-02,8.576070027451643629e-08,3.474342823028564453e-01
1.474846786537876986e-01,9.890643404563673746e-01,-4.042318595227418321e+00,-1.935618042945861816e+00
9.975828581446634091e-01,-6.948698537081914040e-02,1.515339413848482383e-07,3.474323749542236328e-01
9.976101632685814291e-01,-6.909386472932556311e-02,-3.694345645710687097e-03,3.533303737640380859e-01
9.792027139586256812e-01,2.028843142681611145e-01,-9.074141397416333001e-05,-1.014387011528015137e+00
-6.354534483616626206e-01,-7.721391810841305992e-01,1.974003408093263356e+00,1.999995470046997070e+00
9.975828582747052753e-01,-6.948698350388576861e-02,9.941080783314960471e-08,3.474340438842773438e-01
9.975828582843788706e-01,-6.948698336500772066e-02,4.034522657469486859e-08,3.474349975585937500e-01
9.975828581423481500e-01,-6.948698540405663648e-02,-8.368366515219391303e-08,3.474345207214355469e-01
9.975830319813459024e-01,-6.948448965708156622e-02,-2.350856450113499713e-05,3.474724292755126953e-01
9.997054792284736369e-01,2.426839097608067888e-02,-2.156804644913749569e-01,-1.469256877899169922e-01
9.975846054743332525e-01,-6.946189545800614262e-02,-2.356491874757660784e-04,3.478105068206787109e-01
8.321603149209884087e-01,5.545351298796148409e-01,-1.857956027008097699e+00,-1.658362030982971191e+00
9.977035448522502126e-01,-6.773209423348697245e-02,-1.649372875265067359e-02,3.737125396728515625e-01
9.975828584156555268e-01,-6.948698148034775091e-02,1.110488808875860711e-07,3.474335670471191406e-01
6.383850577686496219e-01,7.697171675477414432e-01,-2.617011708063901487e+00,-1.710765004158020020e+00
9.958407805151068271e-01,-9.111059138795503387e-02,1.404889153293271964e-01,3.369507789611816406e-01
-9.484015199421161890e-01,3.170718482796664461e-01,4.700054975012170289e+00,2.000000000000000000e+00
9.975828581431367414e-01,-6.948698539273583108e-02,-2.940353414191009356e-08,3.474347591400146484e-01
9.975828541468197974e-01,-6.948704276543181402e-02,3.343846583765318370e-07,3.474347591400146484e-01
9.975717804671613287e-01,-6.964583846560887248e-02,1.492113994372729763e-03,3.450558185577392578e-01
9.975828580112436894e-01,-6.948698728624491672e-02,-4.425346267813391680e-08,3.474359512329101562e-01
6.988989220652657153e-01,-7.152204532422221650e-01,2.474051570439859127e+00,1.234321355819702148e+00
9.444589235055455001e-01,-3.286294901720572259e-01,9.319252353174847237e-01,8.118674755096435547e-01
-9.971620844212661927e-01,-7.528464247531163611e-02,-3.472973754383252398e+00,-2.000000000000000000e+00
9.975828580266528078e-01,-6.948698706502511035e-02,-3.664264035630226225e-08,3.474359512329101562e-01
9.975828583322808862e-01,-6.948698267730768485e-02,1.140376981227016376e-07,3.474335670471191406e-01
9.965668160573503132e-01,-8.279239779904438989e-02,6.711859745491839668e-02,5.876626968383789062e-01
9.977013644428297523e-01,-6.776420433323006309e-02,-1.618801548269962337e-02,3.732032775878906250e-01
9.791810324854537395e-01,2.029889297984517893e-01,-2.243841826550288770e-04,-1.014857053756713867e+00
9.975828615578499203e-01,-6.948693636973482524e-02,-4.572754129445490008e-07,3.474352359771728516e-01
9.975829133053869535e-01,-6.948619345695064564e-02,-7.293435516637279637e-06,3.474459648132324219e-01
9.975828581814314422e-01,-6.948698484296243760e-02,-2.287653788787407178e-08,3.474347591400146484e-01
9.975827529321135145e-01,-6.948849582762441079e-02,1.425233337553125012e-05,3.474113941192626953e-01
9.975828580283103708e-01,-6.948698704122949210e-02,5.540243429234286834e-08,3.474349975585937500e-01
9.975828585813547589e-01,-6.948697910150274104e-02,5.322826000010979208e-08,3.474342823028564453e-01
9.975828580538091961e-01,-6.948698667515842975e-02,-4.489983536615055389e-08,3.474354743957519531e-01
8.138943965027088945e-01,5.810128323380571169e-01,-1.910414342274561417e+00,-1.752158284187316895e+00
9.994735969070212001e-01,-3.244270466131587288e-02,-1.509749885614919129e-01,2.860593795776367188e-01
9.975828580084339370e-01,-6.948698732658251109e-02,-3.697121337773742562e-08,3.474359512329101562e-01
9.975828583727980314e-01,-6.948698209562757799e-02,5.214959088965121357e-08,3.474342823028564453e-01
9.975828581938143147e-01,-6.948698466518783701e-02,4.196928777825993912e-08,3.474349975585937500e-01
9.975806789660004448e-01,-6.951826345453052114e-02,2.937017264667654863e-04,3.469672203063964844e-01
9.975828579748075020e-01,-6.948698780933730557e-02,-9.872131704370336587e-08,3.474361896514892578e-01
9.932841516913016866e-01,-1.157004494325374055e-01,1.753302779882865980e-01,9.865448474884033203e-01
9.975828581065977474e-01,-6.948698591730501084e-02,5.950403497837466245e-08,3.474342823028564453e-01
9.975827284034242126e-01,-6.948884796267690289e-02,1.780864887766695989e-05,3.474044799804687500e-01
9.976382593933982301e-01,-6.868699581806365917e-02,-7.519774909568659876e-03,3.594393730163574219e-01
9.975907718811756197e-01,-6.937327913195495688e-02,-1.068456397113919402e-03,3.491406440734863281e-01
9.975828579504029126e-01,-6.948698815969939213e-02,-4.147128381806119988e-08,3.474359512329101562e-01
9.975828578232595056e-01,-6.948698998502099433e-02,-1.962689761405147599e-07,3.474369049072265625e-01
9.975828580559655823e-01,-6.948698664419998561e-02,5.549534852210455747e-08,3.474342823028564453e-01
8.752116384886795553e-01,-4.837402069850725295e-01,1.667659652626479083e+00,1.371121883392333984e+00
9.975828580035019932e-01,-6.948698739738756736e-02,-1.265034603421629616e-07,3.474369049072265625e-01
9.975828578496980237e-01,-6.948698960545973691e-02,-1.515295358159741433e-07,3.474364280700683594e-01
9.975828581143005858e-01,-6.948698580671940073e-02,5.632849701281189890e-08,3.474342823028564453e-01
9.975833435703144181e-01,-6.948001605549672388e-02,-6.542476199748758527e-05,3.475375175476074219e-01
9.975828579821393038e-01,-6.948698770407892022e-02,-4.493327555696416632e-08,3.474359512329101562e-01
9.791366788513653496e-01,2.032027660439646999e-01,-4.972281424163888528e-04,-1.015819549560546875e+00
9.975828585204076226e-01,-6.948697997648431435e-02,1.650832895603789582e-07,3.474321365356445312e-01
9.975828581755015190e-01,-6.948698492809417260e-02,-4.037133363879419348e-08,3.474342823028564453e-01
9.975828578991718931e-01,-6.948698889519203115e-02,3.627875100736127235e-08,3.474349975585937500e-01
9.975828934807000614e-01,-6.948647807073077276e-02,-4.649458601237670859e-06,3.474426269531250000e-01
-4.975124445264657580e-01,8.674568390077400659e-01,-8.610341409271082824e-03,2.000000000000000000e+00
9.791905659036618248e-01,2.029429369188946175e-01,-1.656645466158455416e-04,-1.014650106430053711e+00
9.975828578169517735e-01,-6.948699007557671004e-02,-9.771695215700413322e-08,3.474361896514892578e-01
9.975828582118729804e-01,-6.948698440593120695e-02,5.125364538054031108e-08,3.474345207214355469e-01
9.726483995585534226e-01,-2.322823515383478643e-01,5.139698834376409398e-01,7.749085426330566406e-01
9.975828585228753154e-01,-6.948697994105802744e-02,1.420565241983253861e-07,3.474333286285400391e-01
9.975828591199373818e-01,-6.948697136939588348e-02,5.111563623485929593e-08,3.474340438842773438e-01
9.975828581719726751e-01,-6.948698497875530067e-02,5.283610868714167988e-08,3.474342823028564453e-01
9.975828578478456166e-01,-6.948698963205297841e-02,-1.301611717305019477e-07,3.474369049072265625e-01
9.975828580514091160e-01,-6.948698670961392376e-02,-4.691688193989620762e-08,3.474349975585937500e-01
9.976205435757545814e-01,-6.894382521746231229e-02,-5.105375842892065710e-03,3.555867671966552734e-01
-8.275894091693436483e-01,-5.613339200785363303e-01,-2.771926550652825672e-01,-2.000000000000000000e+00
-9.802155096228288844e-01,1.979332076607103197e-01,-8.000000000000000000e+00,-1.977478861808776855e+00
9.748512881079280934e-01,-2.228563799273275414e-01,5.063750377807910708e-01,5.288479328155517578e-01
9.975828985548559347e-01,-6.948640522355377380e-02,-5.193575074294490195e-06,3.474421501159667969e-01
9.975828579113809047e-01,-6.948698871991548787e-02,-1.114436244429865461e-07,3.474366664886474609e-01
9.947437183685389206e-01,-1.023959704594513964e-01,2.444249886920820958e-01,-4.463564157485961914e-01
9.975828476279591239e-01,-6.948713635265267585e-02,1.507423174755585742e-06,3.474318981170654297e-01
9.706009239768742525e-01,-2.406945084027426462e-01,5.261182956839784985e-01,9.233815670013427734e-01
9.975828580588406158e-01,-6.948698660292469687e-02,6.014992095619351788e-08,3.474342823028564453e-01
7.427702949462158255e-01,-6.695463306937852188e-01,-1.509622383583957506e+00,-1.999846935272216797e+00
9.976085674814612059e-01,-6.911690160580756526e-02,-3.478012420842819738e-03,3.529865741729736328e-01
9.975828578888782383e-01,-6.948698904297234691e-02,-1.502754866988372044e-07,3.474364280700683594e-01
9.975828580913042032e-01,-6.948698613686539460e-02,5.741081383446086767e-08,3.474342823028564453e-01
9.781129837331925536e-01,2.080744843861241367e-01,-6.689116391650700745e-03,-1.037773728370666504e+00
9.975828575916995122e-01,-6.948699330938888641e-02,-1.377555742546626486e-07,3.474366664886474609e-01
9.975828579124425000e-01,-6.948698870467397148e-02,9.876755692331380177e-09,3.474359512329101562e-01
9.975947756267128375e-01,-6.931568107065359807e-02,-1.609518748303841087e-03,3.500025272369384766e-01
9.975828580474305207e-01,-6.948698676673333019e-02,-2.671170536364585210e-08,3.474347591400146484e-01
9.975828580039520777e-01,-6.948698739092612486e-02,4.357567241966176621e-08,3.474349975585937500e-01
9.975828578640303368e-01,-6.948698939969839838e-02,-7.153476951378138087e-08,3.474357128143310547e-01
9.975828580151062663e-01,-6.948698723079309303e-02,-3.693502693117104059e-08,3.474359512329101562e-01
9.975828580882117880e-01,-6.948698618126000759e-02,-4.253440494360480012e-08,3.474354743957519531e-01
-8.720418277847379329e-01,4.894313543223947072e-01,7.864470348027037261e-01,2.000000000000000000e+00
9.952630634665595721e-01,-9.721848846366119845e-02,1.002375960994831006e-01,1.021892547607421875e+00
9.975754417937102714e-01,-6.959337561926323690e-02,9.993116388546299106e-04,3.458423614501953125e-01
9.975828583044095144e-01,-6.948698307743915448e-02,1.245820978576808707e-07,3.474333286285400391e-01
9.975828577968768318e-01,-6.948699036378176708e-02,7.089846532994826109e-08,3.474345207214355469e-01
9.975670944694381426e-01,-6.971292585886151860e-02,2.122558142017691094e-03,3.440485000610351562e-01
9.975828581920941351e-01,-6.948698468988449839e-02,2.630974071273375441e-08,3.474349975585937500e-01
9.992222987849653792e-01,-3.943092201419341747e-02,-1.307513674922644864e-01,2.960171699523925781e-01
9.975828574156625494e-01,-6.948699583664506851e-02,7.043029937524458415e-08,3.474349975585937500e-01
9.975828575580283353e-01,-6.948699379278505672e-02,-1.977233834562486485e-07,3.474369049072265625e-01
9.975828579360725978e-01,-6.948698836543149016e-02,-3.835057365396120683e-08,3.474357128143310547e-01
9.975828580568775195e-01,-6.948698663110804141e-02,-3.515857560702921648e-08,3.474349975585937500e-01
9.975828581190075983e-01,-6.948698573914316445e-02,5.896765700962072152e-08,3.474342823028564453e-01
9.975828581242096593e-01,-6.948698566446133429e-02,2.286215600033192436e-08,3.474345207214355469e-01
9.975828581836051479e-01,-6.948698481175556718e-02,-2.171563657035806282e-08,3.474347591400146484e-01
9.975828581520447269e-01,-6.948698526484868576e-02,-2.867058475652036194e-08,3.474347591400146484e-01
6.728221881468541277e-01,-7.398042329814552565e-01,2.592006557567223535e+00,1.253184795379638672e+00
5.684255581893968845e-01,8.227346989139771027e-01,-2.850423244442135129e+00,-1.695986747741699219e+00
9.975828578842440564e-01,-6.948698910950257268e-02,-1.924461652126237634e-08,3.474354743957519531e-01
-7.081169737075827531e-01,7.060951434100184443e-01,-7.459229911364600341e+00,1.743610858917236328e+00
9.975828580216161701e-01,-6.948698713733375554e-02,-4.360525155174279244e-08,3.474359512329101562e-01
9.975828582366510489e-01,-6.948698405020661828e-02,4.126243917471515021e-08,3.474349975585937500e-01
-9.071128144162698970e-01,4.208875644656110415e-01,1.711277528529854486e+00,2.000000000000000000e+00
9.975828579501450077e-01,-6.948698816340165285e-02,-1.471288020856848635e-07,3.474364280700683594e-01
9.975828579402513663e-01,-6.948698830544006166e-02,-4.642684790600650145e-08,3.474354743957519531e-01
9.975828583141262973e-01,-6.948698293794203229e-02,-3.845951902749960340e-08,3.474342823028564453e-01
9.975828581054244637e-01,-6.948698593414896763e-02,3.187880764422229514e-08,3.474349975585937500e-01
9.975577272052565947e-01,-6.984683881954001361e-02,3.379568663012747897e-03,3.420486450195312500e-01
9.975828582597664473e-01,-6.948698371835412835e-02,6.683180808092265995e-08,3.474342823028564453e-01
