4.297760711365225528e-01,-4.632866967702284138e-08,3.173665008550508007e-09,5.977619003306602856e-08,0.000000000000000000e+00
4.297760792085306703e-01,1.743015371276637563e-07,6.981831671460862862e-10,-2.507336659840510907e-07,0.000000000000000000e+00
4.100938676473789846e-01,6.395986245318321939e-02,-1.166571578744310216e-02,7.098258180289378563e-03,-5.341649055480957031e-03
4.297760678239403442e-01,-4.877240908471758204e-07,5.841216664996636838e-09,7.205698642871813155e-07,3.576278686523437500e-07
4.297760722011705337e-01,-3.197382841819236175e-07,6.002024307072086574e-09,4.730712638612723280e-07,4.768371582031250000e-07
4.297761256649186290e-01,9.980970152483195623e-08,5.959397390489599015e-08,-6.246695758854054337e-07,-4.172325134277343750e-07
4.297760667155207104e-01,2.304606294846348430e-07,1.072264018518223781e-08,-3.493500588129002592e-07,-1.192092895507812500e-07
4.297223189014903189e-01,-1.394016381233917899e-04,7.675401051342294067e-05,-1.446247287361868627e-04,2.419948577880859375e-05
4.297760423303435551e-01,2.940838088913277079e-08,4.745636284327617861e-08,-1.856777027125181937e-07,3.576278686523437500e-07
4.297760955198524080e-01,-4.141367943616508730e-07,-2.005989116759509100e-08,6.102235199689329272e-07,1.192092895507812500e-07
4.297760768309921153e-01,-4.992707509670240754e-07,-1.665200362930831966e-09,7.239273403994128115e-07,4.768371582031250000e-07
4.297760766860281301e-01,6.726564148633461710e-08,-1.088427361236352244e-08,-9.404898575137417717e-08,-1.192092895507812500e-07
4.297760769801778347e-01,-7.338744291737730893e-08,4.267878571485915560e-08,-1.149667121247021631e-07,1.192092895507812500e-07
4.297760775040591619e-01,-8.616477062410924499e-08,-6.923207667348454227e-09,1.160135378958983413e-07,-1.788139343261718750e-07
4.297772963070867758e-01,-1.552211986560847624e-06,-2.089205304674420514e-07,1.287988639293018945e-06,-5.960464477539062500e-08
4.297143528591003681e-01,5.864327282991386742e-05,1.441291991152266551e-05,-5.494560552700915285e-05,2.622604370117187500e-06
4.297760831607172483e-01,-1.106931726494887828e-07,-1.012342827088303558e-08,1.644265773605980405e-07,2.384185791015625000e-07
4.297760732631108471e-01,-6.202840831953684214e-08,2.965764423230302984e-09,1.031686643485236185e-07,0.000000000000000000e+00
4.206890950949903618e-01,4.034293383030528035e-02,-9.294056394600709939e-03,9.899675061596970721e-03,-2.820491790771484375e-03
3.542706678878723148e-01,1.485003431452663059e-01,-1.609994346931322914e-02,-2.649655980583058654e-03,-7.723987102508544922e-03
4.297760496918111572e-01,-2.267561834184718609e-07,3.298479057197295361e-08,3.214439276871198530e-07,5.960464477539062500e-07
4.297760676447348605e-01,-1.709637800513292147e-08,-3.652053757105697019e-10,1.801341566827448260e-08,-1.788139343261718750e-07
4.297767185562245129e-01,-1.284723345706185387e-06,3.920877900148221131e-08,4.724866406255285958e-07,3.576278686523437500e-07
3.607920124999370315e-01,1.391424249429429882e-01,-1.624387340431787327e-02,1.130572620738446365e-03,-7.410705089569091797e-03
4.116565488929055938e-01,6.040653814499859220e-02,-1.150732933220885781e-02,8.356989152249510305e-03,-6.016373634338378906e-03
-1.068283637133232572e-01,2.285480562909494862e-02,4.079728280585203509e-02,7.329806796594931506e-02,3.073072433471679688e-02
4.297769379274587465e-01,-1.597629311736729440e-06,-3.478643513128184260e-08,9.190657979333345242e-07,-1.192092895507812500e-07
4.319136957895204354e-01,-2.996701276550729418e-03,-1.672938141236166921e-04,1.376785531309294248e-03,1.752376556396484375e-05
4.297084650566196373e-01,4.700341186999904762e-05,2.146347626628530153e-05,-6.819240954814897516e-05,5.245208740234375000e-06
4.297760867574554333e-01,1.273127916629215543e-07,-7.774967430354072192e-09,-1.661188069212667207e-07,-5.960464477539062500e-08
4.297755773901008047e-01,8.740346417359703675e-06,-2.624196414587761795e-06,3.510910055848501568e-06,-6.556510925292968750e-07
4.310720843868838248e-01,-2.462500640330853290e-03,1.150563686939875082e-04,5.136089226543137697e-04,8.821487426757812500e-05
4.297737699906926112e-01,1.359059839404122409e-05,-3.210936167558233302e-06,3.294092952941288861e-06,-8.344650268554687500e-07
4.297760854865669833e-01,-2.297882864812287702e-07,-2.601350485339824559e-08,3.534945639681083194e-07,-4.172325134277343750e-07
4.297760838656971005e-01,6.321038263542235248e-07,9.952454340512796346e-09,-9.419892946873475032e-07,-2.384185791015625000e-07
4.297760687882578035e-01,-4.573249193381508235e-08,4.719656561173321572e-10,8.421209237936100624e-08,1.192092895507812500e-07
-1.637940338463455880e+00,-6.078455730423746317e-01,1.293346026801172818e-02,2.710286610546066011e-01,7.091307640075683594e-01
4.297760557093668887e-01,8.132740720212737390e-07,1.510537429432973030e-08,-1.217908493413449081e-06,-5.960464477539062500e-07
4.297760478197016898e-01,-5.455517823305017909e-07,1.425288344884414948e-08,8.025266279367155984e-07,8.344650268554687500e-07
3.403770961072403733e-01,1.671941013192217718e-01,-1.538117432697064073e-02,-1.085853915884554648e-02,-7.398903369903564453e-03
4.297760780267955716e-01,-1.829672788266196674e-07,-1.517235724634328997e-09,2.648533880974937575e-07,0.000000000000000000e+00
4.297760634570149119e-01,6.972363261733607265e-08,-5.704377826186515555e-09,-8.823540156299169251e-08,-1.788139343261718750e-07
-3.439195436780499715e-02,2.996400948027149735e-01,4.992895816599244446e-02,-1.039481607171199862e-01,4.362630844116210938e-02
4.297760569744677461e-01,-7.295262510343211409e-08,2.685863745706605496e-09,1.295161418996408287e-07,2.384185791015625000e-07
4.313731038485881797e-01,-2.722482990650494390e-03,3.833883014334826627e-05,7.820882282864131127e-04,7.224082946777343750e-05
4.297760863287823363e-01,-4.569266183764185995e-07,-1.010021537209590604e-08,6.792379872979214355e-07,-2.384185791015625000e-07
3.383963438633417198e-01,1.697023308381139239e-01,-1.530814171359480558e-02,-1.167479977300243769e-02,-7.231354713439941406e-03
4.298197315881132075e-01,-4.606810065355965026e-04,1.313087460671548434e-04,-1.751985584363166646e-04,4.673004150390625000e-05
4.297760550469931218e-01,8.156465940751326505e-08,2.009872113477132348e-08,-1.019561506784973771e-07,0.000000000000000000e+00
4.297760475790549095e-01,-5.826942631735135255e-07,1.422096160622345192e-08,7.876453684658786241e-07,5.960464477539062500e-07
4.297760735660685616e-01,1.272009341872186872e-07,1.221299505151179250e-08,-1.913466633563491113e-07,-1.192092895507812500e-07
4.297760672017035821e-01,-8.238340665824809781e-09,2.194433196158706356e-08,2.344688744821102288e-08,3.576278686523437500e-07
4.310899579062112408e-01,-2.478648009469899653e-03,1.110259627614452619e-04,5.275475413379842682e-04,8.749961853027343750e-05
4.297029571672385528e-01,-1.578472375170398106e-06,4.090434787167655356e-05,-1.005572348460476850e-04,1.132488250732421875e-05
4.297760398530969805e-01,2.259163769280017103e-07,1.638609766352103554e-08,-3.859655008281980474e-07,-5.960464477539062500e-08
4.297760612381859580e-01,-1.425649084640764778e-07,1.525047813635736339e-08,2.191702879224878916e-07,3.576278686523437500e-07
4.297760687943738001e-01,-1.819810361787747127e-07,-9.780553781051150088e-09,2.694025207570332080e-07,-2.980232238769531250e-07
4.298415561218215664e-01,-5.188194094465066551e-04,1.389826351669876147e-04,-1.757361617396316019e-04,5.030632019042968750e-05
4.297760804978720262e-01,1.912542490579332186e-07,6.820512843316736062e-10,-2.528933485462701346e-07,1.192092895507812500e-07
4.298409955230551582e-01,-5.167075349830765408e-04,1.386551218615595597e-04,-1.757775677477726583e-04,4.947185516357421875e-05
4.297713946762930504e-01,1.836806293958199705e-05,-3.728295996008321497e-06,3.667732994724785436e-06,-1.370906829833984375e-06
4.297765174683259581e-01,-8.833094702769134102e-07,8.879274285642868360e-08,4.348576700165907112e-08,4.768371582031250000e-07
4.297770215959658691e-01,-1.459132264664595468e-06,-5.336877208399277943e-08,7.481858179486253359e-07,3.576278686523437500e-07
4.297032392724046135e-01,1.521821997867156889e-05,3.506070167103752974e-05,-9.148236198516082932e-05,9.179115295410156250e-06
4.297760744843515668e-01,-4.417966930536418225e-07,-1.277931195672616869e-08,6.880915259410701107e-07,-2.980232238769531250e-07
4.297760463402995335e-01,-9.125660895107184881e-08,2.374683373775715777e-08,3.816510128653361095e-08,-4.768371582031250000e-07
4.297742058314685254e-01,1.258684393939320515e-05,-3.105649786869484758e-06,3.271812108041018461e-06,-1.609325408935546875e-06
4.297767154686994995e-01,-1.274653808725797113e-06,2.282951131390757757e-08,4.618546623322657666e-07,-1.788139343261718750e-07
4.310516644929012764e-01,-2.441243081931277793e-03,1.193844713440466321e-04,4.955541254362259059e-04,9.024143218994140625e-05
4.297760630727194275e-01,2.386439049150943724e-07,-4.620560923389077236e-09,-3.394942534264422317e-07,-3.576278686523437500e-07
4.297760546869593412e-01,1.070269191912521847e-07,1.464545721231891791e-08,-1.360231718867569244e-07,1.192092895507812500e-07
4.297540222238154795e-01,4.668628700863625814e-05,-3.457125413076551951e-06,-6.967574731471230611e-06,-2.562999725341796875e-06
4.303680224905408469e-01,-1.555301541226925075e-03,1.982924626313630736e-04,1.245369861208423269e-05,9.000301361083984375e-05
4.297760777384216357e-01,3.214624115549989948e-08,-9.304680371618118268e-09,-3.549773382911423216e-08,-5.960464477539062500e-08
4.297707291795170303e-01,2.003793172930543525e-05,-3.825564033601626039e-06,3.011595734056585696e-06,-1.013278961181640625e-06
4.297760647513383936e-01,6.194758225516333012e-07,4.743273208685686861e-09,-8.904485424615901691e-07,-2.384185791015625000e-07
4.110358887585763843e-01,6.192789995766492112e-02,-1.158218452544178441e-02,7.770363656781259336e-03,-5.765318870544433594e-03
4.089070311142260494e-01,6.611592953412526175e-02,-1.179519530033401771e-02,7.003994108048909595e-03,-4.462778568267822266e-03
4.297760873402280413e-01,-1.498453877990263793e-07,-1.079441047603780261e-08,2.146125092456820484e-07,-4.768371582031250000e-07
4.297573634330892900e-01,4.205522105058303993e-05,-3.849661056635786254e-06,-4.073922827678272622e-06,-1.788139343261718750e-06
4.297760709903948317e-01,-5.577076839874445352e-07,-1.934219681541797027e-09,8.376093761068994296e-07,7.152557373046875000e-07
4.297760765574721309e-01,-8.946165330989419944e-08,7.653647287823948017e-09,1.403997929552264771e-07,-1.788139343261718750e-07
-4.644496082739228426e-01,-3.000461727059601236e-01,-1.808842569205513368e-02,-1.053398868940723654e-01,-2.013921737670898438e-01
3.998369907798471901e-01,7.837830457755914915e-02,-1.313277807736877231e-02,1.167185456067711818e-02,-5.489528179168701172e-03
-2.083594728851716926e+00,-5.238017317342843482e-01,-2.966284726130160448e-02,4.445477506035980242e-03,2.776205539703369141e-01
3.931456164050315394e-01,8.872162782232591305e-02,-1.406482454563292087e-02,1.206188172523889324e-02,-4.749119281768798828e-03
4.297760742282010216e-01,2.236185105944684563e-07,9.323439524881797615e-09,-3.291858298514150280e-07,3.576278686523437500e-07
4.297763300738062786e-01,-7.995687667139516066e-07,9.935940385075739342e-08,1.586459010684698171e-07,-1.192092895507812500e-07
4.297032299680472733e-01,-6.499392429957881122e-06,4.234903274591150259e-05,-1.023197833202096614e-04,1.180171966552734375e-05
4.297760914494720974e-01,8.573915062374285896e-08,-1.903585771633784792e-08,-1.430502732612355602e-07,-4.172325134277343750e-07
4.297760729819038450e-01,-2.127285140424528504e-07,-9.556734777612921501e-09,3.360814615448292023e-07,-5.364418029785156250e-07
4.297760742752584906e-01,4.109202568292791683e-08,-2.508567577549959399e-09,-4.601995405487201495e-08,-2.384185791015625000e-07
4.297760660356989004e-01,-2.390851933911536593e-08,-2.170693853580112204e-09,5.153597602168762151e-08,-1.788139343261718750e-07
4.297760598365683582e-01,5.381670931281161129e-08,1.565890027319851877e-08,-1.143165321120684413e-07,-1.192092895507812500e-07
4.297760772533294471e-01,-3.636348072387403139e-07,-9.009013153178143580e-09,5.360525686111644838e-07,2.384185791015625000e-07
4.297760404977228887e-01,-2.672481062213432345e-07,4.312087789086051475e-09,4.008751262875481262e-07,0.000000000000000000e+00
4.297339648626503084e-01,6.303889940017189434e-05,2.059867348453275385e-06,-2.571432016848928341e-05,-2.980232238769531250e-07
4.225739826341761152e-01,3.601512273074856940e-02,-8.820260515598560280e-03,9.844358395117713822e-03,-4.120886325836181641e-03
4.297775647207092709e-01,1.250345592970016964e-06,-1.189394716798578738e-06,2.385796779977697896e-06,-7.748603820800781250e-07
4.297760273137192222e-01,1.388553138103094157e-07,3.474975610569893047e-08,-2.852030318545160825e-07,1.192092895507812500e-07
4.297765569450436307e-01,-8.958614476628248650e-07,8.282275400003722401e-08,-2.835950093728879104e-08,0.000000000000000000e+00
-7.079220898620680602e-01,-7.172186678960139616e-01,-3.930875258304934727e-02,2.681471581589765507e-01,5.736205577850341797e-01
4.297766904544439437e-01,-8.540055835961421327e-07,6.569931158027405679e-08,-1.554843407985275860e-07,0.000000000000000000e+00
4.297760688041993848e-01,-1.478226672072386238e-07,-8.867970603904774861e-09,2.066273117454620546e-07,-4.172325134277343750e-07
4.297760694596219344e-01,3.084450616533670329e-07,1.081474694714892925e-08,-4.547973149228893735e-07,-5.960464477539062500e-08
2.307137835072536058e-01,2.779162306896256207e-01,-2.212698957884700821e-02,-2.277522135174953402e-02,-1.130563020706176758e-02
4.297760804808692381e-01,-3.938505970503352419e-07,-1.930499372532358467e-08,6.116523425991459228e-07,-1.192092895507812500e-07
4.297760890252992905e-01,-5.820561857218454914e-08,-1.998228618850802783e-08,9.247669045190811999e-08,-1.788139343261718750e-07
4.297760859969878000e-01,-1.668853862427228753e-07,-1.593711031937328409e-08,2.663279995821589922e-07,-2.980232238769531250e-07
4.297760576413480194e-01,-4.141509242778231037e-08,-2.772497620684229158e-09,9.797806417382714801e-08,1.192092895507812500e-07
4.297760645967751425e-01,-1.899923814486212370e-07,1.454429111555019271e-08,2.768336556505958904e-07,1.192092895507812500e-07
1.091622595676488422e-01,3.863097709421502435e-01,5.419844882064583751e-03,-1.297691957543198327e-01,-1.384252309799194336e-02
4.297287206874697008e-01,-1.673477977533955783e-04,8.255665628708262185e-05,-1.497289554820772613e-04,2.646446228027343750e-05
4.306147898694902554e-01,-1.920598160623084635e-03,1.851749655615458109e-04,1.634945839865748407e-04,9.524822235107421875e-05
3.057788641722724021e-01,1.672799282846995361e-01,-1.609667183543329883e-02,3.291950678875370934e-02,-4.924058914184570312e-03
4.297760754287199281e-01,1.617689338835973406e-07,4.382091689235815388e-09,-1.996970131809792422e-07,-1.192092895507812500e-07
4.297760848653549570e-01,-1.681389585135045666e-07,-1.509720239927338250e-08,2.674262310396076240e-07,-2.980232238769531250e-07
3.431250336210712737e-01,1.638730114289810025e-01,-1.556434164571293514e-02,-9.564697345899765904e-03,-7.836341857910156250e-03
4.297731370617393076e-01,1.448488567206301133e-05,-3.402378926218705838e-06,4.157146269675056881e-06,-7.152557373046875000e-07
4.297761783714339479e-01,-2.268685848940183061e-07,9.713050059675311855e-08,-3.398592385639909744e-07,2.384185791015625000e-07
4.297760813904933919e-01,-3.243739306414493698e-07,-1.490867244275765026e-08,4.754423990320675504e-07,1.192092895507812500e-07
4.318305481464426165e-01,8.842799803785387353e-03,-4.129852663838099770e-03,7.118337580953592279e-03,-1.549303531646728516e-03
4.302161131708132635e-01,-1.301523591733420903e-03,1.961372121513796981e-04,-6.319695811370356492e-05,8.380413055419921875e-05
4.297760846599659179e-01,1.512938855188368543e-08,-1.127580909993419767e-08,-3.429558338426855444e-08,0.000000000000000000e+00
-2.123318445714361236e+00,-4.387991127015747894e-01,-2.771275472933296125e-02,-1.580704180157974093e-01,-1.895268559455871582e-01
6.549829903750876980e-02,3.676286726538041671e-01,4.403910874317672197e-02,-2.181727769705866238e-01,3.816008567810058594e-03
4.206243501585804623e-01,4.043139588156115932e-02,-9.293393477539159744e-03,9.871307668453467229e-03,-2.854168415069580078e-03
-8.250596186581431180e-02,-2.304842193632224839e-02,4.149268269218032990e-02,1.035002599123588246e-01,1.088368892669677734e-02
4.297760649527572752e-01,-6.484801287878560840e-08,5.340895586472462256e-09,8.162923965675918764e-08,0.000000000000000000e+00
4.297760656164655302e-01,6.778774171260990982e-07,-5.382517599627892181e-09,-9.690212744205063767e-07,-4.172325134277343750e-07
-9.467294599721863546e-02,-1.173910752538819546e-01,-9.825460121337663277e-03,-2.562126491497729655e-02,-5.042970180511474609e-03
4.297764440792944396e-01,5.929103925478088541e-06,-2.244888925629913255e-06,3.673448249536354665e-06,-8.940696716308593750e-07
4.297761015917708760e-01,-2.780918174498760306e-07,6.150570446614575582e-08,1.667953992666800356e-08,3.576278686523437500e-07
2.244983909301242336e-02,-1.055898722162140896e-01,1.230525405078587188e-02,1.604624736368935878e-01,1.046848297119140625e-02
4.300774750170411331e-01,-1.044409005382281909e-03,1.859934239819873152e-04,-1.215294036673572527e-04,7.510185241699218750e-05
4.297775347384347744e-01,-5.641561912424442726e-07,-4.564099229273939576e-07,8.694461785261712545e-07,-4.172325134277343750e-07
-2.614016062771905638e-02,-1.274153342708837788e-01,-2.468253302250441369e-03,1.782086340617396181e-01,9.431004524230957031e-02
4.297159650833290989e-01,6.011533130347081221e-05,1.290212602683095188e-05,-5.135671530178981275e-05,1.668930053710937500e-06
4.297139260773480962e-01,5.743125842582116756e-05,1.482760565748853791e-05,-5.483054533864709882e-05,2.741813659667968750e-06
4.297760818534124283e-01,-1.358064935850706775e-07,-1.138450445363954083e-08,2.072895376884239235e-07,-1.192092895507812500e-07
-7.110893949016154625e-02,-4.055966907159837265e-02,2.431260192379287172e-02,2.447877263344612475e-02,-6.454694271087646484e-02
4.297760874410582743e-01,-4.845782101903309839e-07,6.911892075076280986e-09,7.269811069344487101e-07,7.152557373046875000e-07
4.297277177327339936e-01,6.380826990545208335e-05,4.996382054091890842e-06,-3.243775242541976857e-05,1.192092895507812500e-07
4.297760434678956076e-01,1.279699387520342190e-07,2.044957230031224956e-08,-1.895707129983393010e-07,-1.192092895507812500e-07
4.290025339854985909e-01,1.855472044270237847e-02,-6.145881492282881733e-03,9.079707979377895852e-03,-2.748191356658935547e-03
4.297760476659278073e-01,1.661210680186810114e-07,3.271528255529436822e-08,-2.630300574383567970e-07,3.576278686523437500e-07
4.297760989254665320e-01,-2.449632959534930568e-07,-2.966179745079527159e-08,3.676515875455554185e-07,-2.980232238769531250e-07
4.205607547708392624e-01,4.054496784567115930e-02,-9.312912431191672225e-03,9.941175638435875359e-03,-2.786397933959960938e-03
4.297760680366997099e-01,9.795002933151564555e-08,6.915099064489307899e-09,-1.554544185761053210e-07,1.192092895507812500e-07
4.297773258982969802e-01,-9.782118067222868673e-07,-2.438911005808760464e-07,5.356032862226449001e-07,-5.364418029785156250e-07
4.306901370349163760e-01,-2.022738102532454802e-03,1.780851123130691098e-04,2.138662809491770919e-04,9.500980377197265625e-05
4.297760710514870186e-01,6.486722551198346995e-09,3.244623033209492586e-10,-2.084399472873352267e-08,1.192092895507812500e-07
4.297522160564816729e-01,4.819091735915214709e-05,-3.185292967156317627e-06,-7.468792597897297261e-06,-2.205371856689453125e-06
4.297760683635811763e-01,2.800467916991079893e-07,6.107937374058284955e-09,-4.164370248434565025e-07,-4.172325134277343750e-07
4.297760600238191842e-01,4.493164254056765879e-07,2.133377650632437899e-09,-6.301729396767349661e-07,-1.192092895507812500e-07
4.297760691587168558e-01,-3.487436797596392537e-07,1.097230226483483427e-08,5.180522041626784061e-07,9.536743164062500000e-07
4.297456634923754737e-01,5.536564354996696105e-05,-1.770478211371360504e-06,-1.383391937025755940e-05,-1.311302185058593750e-06
4.297774650869120028e-01,1.469929810717036716e-06,-1.320807187549451896e-06,3.090123948239547601e-06,1.192092895507812500e-07
1.184154912584005348e-01,3.742625594016792401e-01,-3.187717011902567107e-03,-9.190050555077881878e-02,-1.199483871459960938e-03
4.297764061026221327e-01,-8.242851936813745424e-07,1.029004300125778434e-07,3.402454599960191716e-08,1.192092895507812500e-07
4.297760708079024217e-01,9.650514366692031680e-08,4.441096690164921696e-08,-3.505603851379662128e-07,-1.192092895507812500e-07
4.297760779478960735e-01,2.208029654612395366e-07,-1.284865534091417364e-09,-3.312459127123124087e-07,0.000000000000000000e+00
4.297760813426649285e-01,-1.732631895631884662e-08,3.229704147505116363e-09,2.034617329894294887e-08,-5.960464477539062500e-08
-2.192941979895004501e+00,-6.122307214465950720e-01,-4.073528840334080664e-02,3.689752248829936132e-02,2.884722948074340820e-01
4.297760665264075963e-01,-1.148376502166544446e-07,-1.632565302106120819e-08,1.817140783586275826e-07,1.192092895507812500e-07
3.112301997430874101e-01,1.629894863985275055e-01,-1.517934255527497722e-02,3.159823752573607397e-02,1.179516315460205078e-02
4.297760619417669292e-01,-1.407879598282623662e-07,1.434428139205923616e-08,1.931957497092135343e-07,2.384185791015625000e-07
3.139648003568104584e-01,1.665299787841653667e-01,-1.482855514880444814e-02,2.267061893957516769e-02,1.172101497650146484e-02
2.907019760338662162e-01,1.841899253238115097e-01,-1.857595157890141319e-02,2.936979938974603258e-02,-8.117258548736572266e-03
4.297760539073003927e-01,2.262029785923545487e-07,-9.968525488356141566e-09,-3.283203685985170566e-07,-2.980232238769531250e-07
4.297760519406196855e-01,-4.624313546986668486e-08,8.603632979576395466e-09,8.528262570613790998e-08,1.192092895507812500e-07
4.297760893099573654e-01,-1.117550928381077346e-07,-1.302890550323522751e-08,1.645223467917773950e-07,-1.788139343261718750e-07
4.297760713566723401e-01,4.816523200352432146e-08,-8.650144243652866332e-09,-4.582840201567825651e-08,-1.788139343261718750e-07
4.297760675268461616e-01,-1.151129889716612882e-07,-4.834692535404901396e-10,1.375911010851515606e-07,-1.192092895507812500e-07
4.297760680925503118e-01,-1.877411666016052104e-07,5.961616960196500103e-09,1.682138083821448881e-07,2.384185791015625000e-07
4.297760670531560190e-01,-4.942806521911008889e-07,8.029385488830723222e-09,7.278501702955951531e-07,9.536743164062500000e-07
4.297760633075779491e-01,-5.030302735615315021e-07,-2.696655380822674719e-09,7.287534681429405068e-07,3.576278686523437500e-07
4.297760668213587154e-01,3.351463043141246234e-08,1.654757857152956995e-08,-5.793165339331467094e-08,-2.980232238769531250e-07
4.297772541201728136e-01,2.783021115919137808e-06,-1.571973327624559173e-06,3.061695685662575605e-06,-7.152557373046875000e-07
4.297760610612104681e-01,-8.383274536951846249e-08,1.455006855345053341e-08,1.459942343645935320e-07,4.768371582031250000e-07
4.297760527872682701e-01,6.785276390119433103e-08,7.821369961459759208e-09,-9.753740590327865659e-08,-5.960464477539062500e-08
4.297760532473142159e-01,-3.390811402282553109e-08,8.141577467907597861e-09,3.494295911242579052e-08,-3.576278686523437500e-07
4.308805002193467626e-01,-2.254927341130276690e-03,1.514479208304784390e-04,3.547456704652011592e-04,9.369850158691406250e-05
4.297760680959703539e-01,1.442727427089718192e-07,1.125728618443370799e-08,-2.212916835917711070e-07,0.000000000000000000e+00
4.297763757202877621e-01,-6.099440008430952223e-07,9.235558630368683210e-08,-2.167897593374027072e-07,0.000000000000000000e+00
4.297760458499827463e-01,4.775991390187029791e-08,2.190739621170534960e-08,-4.418874958044686554e-08,0.000000000000000000e+00
4.297668687888656081e-01,2.694208220974280817e-05,-4.201060057105769588e-06,2.218943317887260187e-06,-1.847743988037109375e-06
4.297393435384509464e-01,5.961415050503722751e-05,5.291031879660643299e-08,-1.908453277548825602e-05,-1.192092895507812500e-06
4.300267521263562709e-01,-9.423881715329848145e-04,1.795707279037775535e-04,-1.387379775664341025e-04,7.081031799316406250e-05
8.374173969349370250e-03,4.510435123196483709e-02,5.518728922155046596e-02,9.208878459314039089e-02,6.349515914916992188e-02
4.297760703624149414e-01,5.552698067728680191e-08,-8.405681309722394169e-10,-7.683440305054263240e-08,-1.192092895507812500e-07
4.297763294444926219e-01,-7.631448584313566468e-07,1.036674491128048025e-07,8.803181154515750509e-08,-5.960464477539062500e-08
4.297760656624397546e-01,2.079074913328163026e-08,5.228107552195700578e-09,-2.789304638711637270e-08,1.192092895507812500e-07
4.297762412870813065e-01,-6.828122648027568060e-07,7.147283207774041279e-08,1.969577052439920999e-07,-5.960464477539062500e-07
-2.528021166593243940e-01,-2.667421239485565088e-01,-1.009443419546030181e-02,-1.287918046372837910e-02,-3.297924995422363281e-03
4.297758199824444070e-01,8.093451675570187669e-06,-2.559364207725769888e-06,3.483452522409197929e-06,-1.609325408935546875e-06
4.326395889980482745e-01,-2.749469639907603947e-03,-6.444781004200657954e-04,2.451945975834866984e-03,-1.350641250610351562e-04
4.297216523925123655e-01,6.363400268363614439e-05,8.526251341531427194e-06,-4.148898687141377122e-05,7.152557373046875000e-07
4.331974120679609741e-01,-4.194014982392919649e-04,-1.745241329891919794e-03,4.475497078193172579e-03,-3.352165222167968750e-04
4.298850439965917758e-01,-6.275968391169588732e-04,1.515251413910008330e-04,-1.710898690872946447e-04,5.590915679931640625e-05
-1.674932577642683842e-02,1.159680631334074064e-01,5.602908747642627862e-02,3.288389571216491364e-02,7.031583786010742188e-02
4.325242371609166470e-01,-2.884276494894747866e-03,-5.451032027018504374e-04,2.279467073111575252e-03,-9.834766387939453125e-05
