3.605535896654164518e-01,2.041297524395179197e-01,9.990815889590934917e-01,4.284832088860657945e-02,-3.942383914655204213e-01,9.112459421157836914e-01
4.018747955561167151e-01,-3.085490114939258288e-01,9.994571058705216116e-01,-3.294682875363037083e-02,5.739468896922582664e-01,-5.367804169654846191e-01
-8.986620369129411090e-01,1.350658029388931425e+00,-9.991067331813291430e-01,-4.225796625173031118e-02,7.927584541913499372e+00,9.956502914428710938e-01
3.797183810360406642e-01,-3.691387771450550526e-01,9.999613844468244750e-01,8.788038187788090386e-03,6.836781689523423466e-01,2.567839622497558594e-01
5.003491020753204621e-01,6.956171835664693992e-01,9.983745016939538086e-01,-5.699433627431189919e-02,-8.063678175917118884e-02,-1.136137247085571289e-01
4.129261600707452851e-01,9.944292591073650156e-02,9.987385657338716527e-01,-5.021232235068431166e-02,-1.956185255024996406e-01,-3.318610191345214844e-01
3.899003257219994523e-01,2.845804546700690385e-01,9.999500306085788992e-01,-9.996813787506979992e-03,-5.185950411634814294e-01,-6.992514729499816895e-01
3.667792490235970981e-01,3.351718225871263002e-01,9.995249679900217732e-01,3.081944782999663721e-02,-6.541287968683919818e-01,-9.698734879493713379e-01
3.710643796080209111e-01,-2.694680556244036240e-02,9.996334217291495960e-01,2.707438202567354069e-02,1.678583770240536510e-01,5.248950719833374023e-01
3.625845402709299004e-01,2.898681289754830859e-01,9.992442812655968343e-01,3.886986439390929804e-02,-5.909293587470484388e-01,-7.731661200523376465e-01
3.900282644348223582e-01,-4.059899920451907063e-01,9.999375868555491209e-01,-1.117239426000776401e-02,7.637485769784850831e-01,6.439471244812011719e-02
3.370642975681990006e-01,9.490838549878075070e-03,9.999744992460788406e-01,-7.141488469067018389e-03,4.867312122596285928e-02,-7.637806534767150879e-01
3.679272221882191607e-01,-1.020746272411658245e-01,9.988229013020789582e-01,4.850579176240053803e-02,1.717668136471903195e-01,5.625154972076416016e-01
3.936415907408336023e-01,1.593093093519801218e-01,9.990267220857003139e-01,-4.410905302430385283e-02,-1.584808566075850966e-01,-3.214020133018493652e-01
3.558758056027671590e-01,-3.228688516143288223e-02,9.986511389025034546e-01,5.192208363242669517e-02,6.436244584911043898e-02,7.959048748016357422e-01
7.853464767487885467e-01,-2.065435460325422690e-01,9.979079564099687660e-01,-6.465068084467419374e-02,-7.610155671240360908e-02,-8.977639675140380859e-02
4.113245831171974953e-01,1.249681002305713107e-01,9.988831801807298572e-01,-4.724819945809233951e-02,-2.350634877353897367e-01,-2.285338640213012695e-01
3.628810681639331182e-01,3.171391573621067383e-01,9.994061574438470874e-01,3.445769091689441371e-02,-6.143575629472903810e-01,-9.255503416061401367e-01
7.736556530160049183e-01,-2.552663799114509580e-01,9.976602122216839952e-01,-6.836739683346493290e-02,-5.307742159734779586e-02,-1.875512003898620605e-01
4.120837269183024176e-01,-5.917784371817451372e-02,9.987273622335095524e-01,-5.043466988190008909e-02,8.464630339126077985e-02,-8.272738456726074219e-01
3.676518243533642982e-01,3.353864882816025017e-01,9.995421902071132125e-01,3.025574318979889349e-02,-6.545685805577475813e-01,-9.697616696357727051e-01
5.898247247084839051e-01,-5.095462967842400159e-01,9.985633008864401861e-01,-5.358483108844017823e-02,1.556321063119070480e-01,-9.362452030181884766e-01
3.566176094895774917e-01,1.257075140121816093e-02,9.986900506121553223e-01,5.116818160039105640e-02,-2.367758240902023692e-02,8.866454362869262695e-01
4.327218951286662674e-01,7.937857807735161364e-01,9.985076844544946706e-01,-5.461139153439757005e-02,-1.121174782087482336e-01,-9.701067209243774414e-02
-3.655851312653032315e-01,1.294644298192821896e+00,4.365444013384005006e-01,-8.996827138831208215e-01,4.231631029751917517e+00,-9.799433946609497070e-01
-9.843778365367995553e-01,5.430655761765584844e-01,-8.563667226222857476e-01,5.163681210000915511e-01,5.924645337178750637e+00,9.934008121490478516e-01
3.589104024213743416e-01,-1.640747875059174465e-01,9.988994559324310130e-01,4.690284573342370228e-02,3.026428791117831141e-01,4.219545125961303711e-01
4.188236303188045961e-01,1.774701510419326167e-01,9.990291845023381301e-01,-4.405324633433092135e-02,-2.716341613925833953e-01,-4.622590541839599609e-02
7.744166405838214251e-01,2.615365367821275711e-01,9.981509115572509971e-01,-6.078451906060412108e-02,5.140376305597581241e-02,-6.488639116287231445e-02
3.739555860277056776e-01,3.066243366126150116e-01,9.998431891440638930e-01,1.770867364394071442e-02,-5.727555776197400528e-01,-7.647185921669006348e-01
3.658093046080720945e-01,3.195108491693983144e-01,9.994565999279454438e-01,3.296217317578911676e-02,-6.213989106266577522e-01,-9.360076785087585449e-01
3.632422512857371166e-01,-2.356314866569063082e-01,9.992445513745481511e-01,3.886291996592598774e-02,4.259845613986642521e-01,3.221554756164550781e-01
3.732053665814747401e-01,-3.270497375183706867e-01,9.998171560758745136e-01,1.912209236329723630e-02,6.102148653686931823e-01,3.077614307403564453e-01
3.879758843988217465e-01,2.029777017781982384e-01,9.999778509198454790e-01,-6.655649459469812484e-03,-3.467474209908347205e-01,4.857343435287475586e-01
4.083313490483820307e-01,-1.648906272272294693e-01,9.989865854702744130e-01,-4.500891078933292461e-02,2.949598116435948603e-01,-8.173629641532897949e-01
3.604669064296033287e-01,-2.026919036407548447e-01,9.990607246964753330e-01,4.333207090543397810e-02,3.713365337739290561e-01,3.778955936431884766e-01
3.814813313070223311e-01,3.014142048042324773e-01,9.999867809106538497e-01,5.141789955635375428e-03,-5.504300114773443831e-01,-6.387562751770019531e-01
4.084804903393911002e-01,1.492975527267117186e-01,9.990986774296287676e-01,-4.244800064039121884e-02,-2.760024024672335652e-01,-1.917289495468139648e-01
3.825146538369541549e-01,3.011292552506392162e-01,9.999962448592283337e-01,2.740486716301619892e-03,-5.502355107293811498e-01,-6.708730459213256836e-01
4.120871388731878748e-01,9.729153569044730887e-02,9.987694680326191232e-01,-4.959384766116694404e-02,-1.960594161934929303e-01,-3.399323821067810059e-01
4.295363988442291725e-01,2.504793583788931383e-02,9.980418418654459778e-01,-6.254983521823309633e-02,-5.821431222751963230e-02,-5.573972463607788086e-01
3.852339746614087401e-01,9.664679936716874531e-02,9.998043903279326683e-01,1.977829823293295389e-02,-6.281663058984263692e-01,3.636791706085205078e-01
3.594365686702829521e-01,-1.834246290052793105e-01,9.989580408599026962e-01,4.563806088502244535e-02,3.345710037197016096e-01,3.987294435501098633e-01
3.827584811672298803e-01,2.971809602429112407e-01,9.999989026136686388e-01,1.481476107997465588e-03,-5.445762152162099135e-01,-6.605805158615112305e-01
4.126194944321393554e-01,-4.638238997919908457e-01,9.967822151999906621e-01,8.015744170692749859e-02,2.044121613610279664e-01,1.917920112609863281e-01
3.632605303466271418e-01,2.849383264749461020e-01,9.999511035977725060e-01,-9.888903558884845624e-03,-3.518418565395077802e-01,-9.020996093750000000e-02
4.027611809316186120e-01,-3.120264104311065156e-01,9.994451330814406731e-01,-3.330804647260775242e-02,5.814615660041440037e-01,-5.228371024131774902e-01
3.621098651188039419e-01,2.267566162907491412e-01,9.991573239903048798e-01,4.104438958655572817e-02,-4.415506619960848367e-01,8.264970779418945312e-01
5.383796399202700478e-01,-8.784843538720352729e-01,9.999749236085172521e-01,-7.081818561639989865e-03,8.778260756253692954e-01,4.948587417602539062e-01
3.708141146932444898e-01,3.060508828361125366e-01,9.998011649298739201e-01,1.994067714164002650e-02,-5.684025035919040292e-01,-7.530610561370849609e-01
3.176743555308421119e-01,2.668765025740564845e-01,9.996891002523201619e-01,2.493396953368010385e-02,-5.106084682970117861e-01,-8.406388759613037109e-02
3.770974878333586688e-01,-3.549185076948282447e-01,9.999012904484898545e-01,1.405024410622973847e-02,6.489378336489048937e-01,2.463443279266357422e-01
-7.623597722965441692e-02,-1.017550580992191422e+00,-9.778337369247437350e-01,2.093828620775612659e-01,-1.818581130853870631e+00,-9.946179986000061035e-01
6.143327445913573381e-01,-2.123203686232345011e-01,9.989350276146892194e-01,-4.613903558203254207e-02,-4.034979438307326194e-01,-3.725700378417968750e-01
4.112370682970462044e-01,-9.834510806385311776e-02,9.987940338078215019e-01,-4.909661933270260958e-02,1.632651075341751690e-01,-8.479570746421813965e-01
4.129120795799521293e-01,5.284925096415687973e-02,9.986698878339894669e-01,-5.156020882082295448e-02,-1.197509127782172555e-01,-4.673748612403869629e-01
3.597905334556208423e-01,1.571010019839716443e-01,9.989677786280284355e-01,4.542441263222215392e-02,-3.031507747322172985e-01,9.546192884445190430e-01
3.695321927705964016e-01,1.996817123705228736e-01,9.996659286951820045e-01,2.584629578874627839e-02,-3.596420072078763130e-01,8.216555118560791016e-01
4.162639551093068047e-01,-3.496038633974554721e-01,9.992631527648663248e-01,-3.838165611876881433e-02,6.498503654861529366e-01,-3.908472061157226562e-01
3.333281472951800661e-01,1.800556881625091643e-01,9.999964471672529998e-01,-2.665643050275943657e-03,-3.051563611923817088e-01,-3.213461637496948242e-01
6.077855478783644738e-01,5.750796742615662538e-01,9.976947965065363633e-01,-6.786083571384232682e-02,-2.454999353733930759e-02,-1.110395789146423340e-01
3.166433115621062888e-01,-4.052750276638361071e-01,9.981005867429095790e-01,6.160534671162542358e-02,4.800544304258824169e-01,3.221676349639892578e-01
3.571964828281755655e-01,6.374075334524507974e-02,9.987538799864774663e-01,4.990678522963455654e-02,-1.198257809470356372e-01,9.200892448425292969e-01
3.840581976239313411e-01,-3.989430073455552117e-01,9.999999931378357187e-01,1.171508795607832849e-04,7.458964531213461147e-01,2.785959243774414062e-01
3.906655560545765349e-01,2.789570109338857518e-01,9.999267782283818295e-01,-1.210116448151136656e-02,-5.034798425726815241e-01,-6.654134392738342285e-01
4.123864627758910828e-01,3.249227225659975099e-02,9.986749848853111455e-01,-5.146138906329249946e-02,-8.148585681229945921e-02,-5.425528287887573242e-01
3.666889959364307838e-01,3.345793653562022518e-01,9.995240402652966205e-01,3.084952076998513301e-02,-6.510193895742505399e-01,-9.682079553604125977e-01
-7.935977271430831592e-02,-1.059067647041689098e+00,-9.932551787870977922e-01,1.159489103554248307e-01,-2.231649772761319372e+00,-9.925509095191955566e-01
3.773031062566572502e-01,2.033291150112226942e-01,9.999282249205898587e-01,1.198102696592946194e-02,-3.496242259979337463e-01,7.365510463714599609e-01
8.387172366527043676e-01,-3.286892550010794140e-02,9.987121449428751907e-01,-5.073511154616149044e-02,1.728579090432626197e-02,-6.903856992721557617e-02
4.022535787454128431e-01,1.882268399960944083e-01,9.995289992537186308e-01,-3.068842861502807037e-02,-3.354840991732019884e-01,-1.010662913322448730e-01
3.959017353896212010e-01,-3.725969731234505256e-01,9.997523763075111258e-01,-2.225277662415817495e-02,6.990146224140052489e-01,-2.700132131576538086e-01
-1.195654771204500699e-01,-1.295541687766556871e+00,-9.766998730483475999e-01,2.146097807355052678e-01,-2.553881108499751029e+00,-9.797574281692504883e-01
7.780030021940331775e-01,-2.268399313482288848e-01,9.977379231031203721e-01,-6.722378152017244313e-02,-7.682021644862055409e-02,-1.497163176536560059e-01
3.564253336649045867e-01,-4.291886808665713871e-02,9.987015547395239334e-01,5.094315028399413331e-02,9.084188267582270215e-02,7.510385513305664062e-01
3.661430550424430441e-01,3.289267639991786396e-01,9.994936358451714797e-01,3.181936367999316229e-02,-6.399366368112672232e-01,-9.597634673118591309e-01
3.633740806070426266e-01,3.310680809315363349e-01,9.994653470717227428e-01,3.269587134181826948e-02,-6.411993651283588447e-01,-9.630024433135986328e-01
3.631363028777780388e-01,-2.347892723341039045e-01,9.992481763148365337e-01,3.876960318952707429e-02,4.260130474131345046e-01,3.231797218322753906e-01
3.845277899252719234e-01,2.958469899296046757e-01,9.999998758974989466e-01,-4.982017530680920257e-04,-5.422003589348773911e-01,-6.776810288429260254e-01
7.651565173576152512e-01,-2.978392984078626626e-01,9.976260044215192746e-01,-6.886476095910611106e-02,-8.304867547140708239e-03,-2.253565192222595215e-01
4.162584605760538681e-01,-3.491701190146060396e-01,9.992624777546699200e-01,-3.839922592446165517e-02,6.493610826157758531e-01,-3.909155130386352539e-01
3.290755312246627651e-01,2.675471570479239780e-01,9.994191268607574008e-01,3.407944930425666624e-02,-3.526438957664559393e-01,4.484765529632568359e-01
3.551157502677111388e-01,-1.534187464236033138e-01,9.987945939402973483e-01,4.908522298652193139e-02,2.839924103741480743e-01,4.401952028274536133e-01
3.664050343770927642e-01,-2.643966246959111865e-01,9.994349708612801919e-01,3.361159055314139749e-02,4.813814350439778456e-01,3.313325643539428711e-01
4.039207356912243307e-01,1.648789176657783628e-01,9.992653443203304287e-01,-3.832455662328587004e-02,-2.931114363774037779e-01,-1.738478541374206543e-01
3.752312074840156719e-01,-3.605948966975046632e-01,9.999214430927172437e-01,1.253425878853250790e-02,6.645496721251187289e-01,2.505521774291992188e-01
3.838843892149448878e-01,3.210399592429363791e-01,9.999609661940707106e-01,8.835501582857587660e-03,-5.258922264851542128e-01,-6.099018454551696777e-01
3.658008867707355782e-01,3.238313667447524913e-01,9.994693054632592943e-01,3.257464407771892834e-02,-6.305839567147770719e-01,-9.493745565414428711e-01
3.643656967590405693e-01,-2.686682245956660831e-01,9.992077397796726990e-01,3.979815026352195168e-02,4.530071127476655857e-01,3.293349742889404297e-01
3.970523128846961680e-01,1.929506446757350835e-01,9.996537213208243067e-01,-2.631420622834249740e-02,-3.589309389807759931e-01,-1.094623804092407227e-01
3.996950192860670992e-01,-3.442776062302669304e-01,9.996002031820063749e-01,-2.827426035268832197e-02,6.456838844154975110e-01,-4.187374114990234375e-01
-1.515046037625488173e-01,3.241246592272527538e-01,9.821783001248882705e-01,-1.879515542999972144e-01,1.393685934291918560e+00,7.091519832611083984e-01
4.104927813667783032e-01,-7.348350512640623722e-02,9.987890206619731703e-01,-4.919849799634764403e-02,1.168976447489757514e-01,-8.424629569053649902e-01
-9.412343724376974752e-01,-2.016372261733742732e+00,-5.614554374386648838e-01,8.275069738501045213e-01,8.864491772777950418e-01,3.938254117965698242e-01
3.714455259294570100e-01,-3.213110191137200644e-01,9.997249409219013394e-01,2.345298485696126894e-02,5.868508514030503775e-01,3.283565044403076172e-01
3.575936169205347070e-01,1.007480102614062151e-01,9.988214167378196562e-01,4.853635200398578181e-02,-1.925690860103910773e-01,9.393055438995361328e-01
3.862772295022458002e-01,2.091331706160282355e-01,9.999906899125375892e-01,-4.315100027471430177e-03,-3.568605691898150134e-01,5.063301324844360352e-01
7.665497460354550041e-01,2.858356103241718182e-01,9.979067080900241304e-01,-6.466994625737154667e-02,5.759330658262995506e-02,-1.025100946426391602e-01
4.107046830209630239e-01,1.071682492225736749e-01,9.988423529852146210e-01,-4.810357453412259648e-02,-2.112124320072886197e-01,-3.017952442169189453e-01
3.707866236303438146e-01,3.020644021552830738e-01,9.997345518182733093e-01,2.303965930121687836e-02,-5.909935823957778167e-01,-8.118715882301330566e-01
3.767597832211553310e-01,-3.492056599001283068e-01,9.998964826478643486e-01,1.438832820132738416e-02,6.429217731142052861e-01,2.479035854339599609e-01
3.835747824348656465e-01,2.118706613181456089e-01,9.995455220139292107e-01,3.014547100149274350e-02,-8.797137190902162285e-01,-8.546998500823974609e-01
3.930491939453805705e-01,-4.524380008336014170e-01,9.999518271909820788e-01,-9.815462160093811964e-03,8.142858354043744917e-01,2.776029109954833984e-01
3.785197217598649244e-01,2.014832829358387256e-01,9.999546068796951737e-01,9.528073261378876627e-03,-3.467951586887829674e-01,7.121921777725219727e-01
4.090319854247460585e-01,2.569793694779011206e-01,9.995601858270745099e-01,-2.965526781778103985e-02,-4.030756604315391955e-01,-4.993070363998413086e-01
8.140949456752506475e-01,1.993193095093951372e-01,9.981579317251123573e-01,-6.066912999414043189e-02,-2.419251367097503130e-02,-1.125741004943847656e-01
-9.318225175819981887e-01,1.306223786716029123e+00,-9.825833927860089245e-01,1.858221628900485201e-01,7.593817923773431566e+00,9.865547418594360352e-01
4.065480656743416521e-01,1.561893800225947759e-01,9.991848327972879806e-01,-4.036917026464204722e-02,-2.864245349695410114e-01,-1.824624538421630859e-01
3.732374002049237971e-01,3.073230073871761614e-01,9.998024956738800206e-01,1.987384321868948533e-02,-5.757988522830832512e-01,-7.840716242790222168e-01
3.666316489280195823e-01,-2.754303504431664384e-01,9.994937003875881132e-01,3.181733624184021614e-02,5.022252101775471766e-01,3.251736164093017578e-01
4.085453758758767484e-01,2.289548645292618229e-02,9.988179404532608885e-01,-4.860783711199347101e-02,-7.235739533525568923e-02,-5.840659141540527344e-01
4.021154978643149414e-01,1.865079373857095602e-01,9.994918059340832661e-01,-3.187679203785771104e-02,-3.331133437140616493e-01,-1.318547725677490234e-01
3.931648135508006847e-01,1.926903518852377539e-01,9.998832525043211961e-01,-1.528009690348088034e-02,-3.230918085363491121e-01,3.582276105880737305e-01
3.722103725818615150e-01,-2.078666608952165484e-01,9.991520937071902697e-01,4.117151491672348118e-02,3.627282897380104121e-01,3.785462379455566406e-01
3.800358211130246966e-01,1.893582665578995572e-01,9.997263583316349234e-01,2.339248719071016641e-02,-3.654344386628564090e-01,8.584381341934204102e-01
3.397371864170861677e-01,2.538457515649502061e-01,9.997832238902135682e-01,2.082078835421484475e-02,-3.019645870478605554e-01,4.133063554763793945e-01
4.074861484926350363e-01,1.498848034660707484e-01,9.991355493047587855e-01,-4.157107306142045211e-02,-2.781364113580420683e-01,-1.882796883583068848e-01
3.947422702200801825e-01,1.878844679863257427e-01,9.998133214897537702e-01,-1.932154682281590763e-02,-3.204170336567638833e-01,2.305589914321899414e-01
6.911829174691589417e-01,4.392073701476834624e-01,9.977758676969193941e-01,-6.665821661025407574e-02,-8.106085592902167319e-03,-1.198620200157165527e-01
3.937137400451894420e-01,2.309253522934703318e-01,9.998034229839277698e-01,-1.982713770621415128e-02,-4.300641023183051637e-01,-2.750391364097595215e-01
3.978395813759992294e-01,-3.723358194029128265e-01,9.997237591555850900e-01,-2.350330572123101452e-02,6.989726948575751830e-01,-2.721269130706787109e-01
4.068127370337629722e-01,1.525930217501060282e-01,9.991637492607606807e-01,-4.088767740016316377e-02,-2.820823487607778124e-01,-1.851823329925537109e-01
3.962761530238038121e-01,-3.740020864059055983e-01,9.997478684699059315e-01,-2.245438687382889792e-02,7.000582534644134158e-01,-2.724625468254089355e-01
3.684510647298085972e-01,7.373275918900415449e-02,9.989067859390715620e-01,4.674647585512618775e-02,-1.648817319933983672e-01,9.427390098571777344e-01
8.274732117846234081e-01,-8.046123325093286482e-02,9.987197147151879451e-01,-5.058588181709912368e-02,-1.334593031762855084e-02,-4.745465517044067383e-02
4.014942441322048028e-01,1.877297322327957374e-01,9.995126878996840603e-01,-3.121516822874507643e-02,-3.342060219381416397e-01,-1.263568401336669922e-01
3.695676391065226274e-01,-1.596727912838541708e-01,9.989543198999717433e-01,4.571943518007237639e-02,2.756704446670664166e-01,4.386286735534667969e-01
3.898509998780247399e-01,-4.092115017063880922e-01,9.999584012840669889e-01,-9.121167765853874579e-03,7.674265545053642334e-01,1.190308332443237305e-01
3.577452523642352111e-01,-1.443165173711736249e-01,9.988137879694722887e-01,4.869308946938926547e-02,2.666859866733634621e-01,4.587817192077636719e-01
8.003687865994058015e-01,-1.708223191305772437e-01,9.982354558130459576e-01,-5.937991880863795202e-02,-6.795345408676468912e-02,-8.578306436538696289e-02
3.750912439915647933e-01,2.034539003612769181e-01,9.999340884488178149e-01,1.148123503948317303e-02,-3.456414641989395409e-01,7.084672451019287109e-01
3.600834884757952992e-01,1.766785417815231463e-01,9.990068931189608481e-01,4.455589187527491529e-02,-3.403830887327310983e-01,9.540326595306396484e-01
3.572103535259721352e-01,1.487546894028266009e-02,9.987060188026695151e-01,5.085556023997699071e-02,-2.803536144912482930e-02,8.883787393569946289e-01
3.909163124783414101e-01,2.749701898291029845e-01,9.999188803870147080e-01,-1.273705796402899507e-02,-4.979066771469269348e-01,-6.441161632537841797e-01
3.632430243497640210e-01,-2.309108669684215576e-01,9.992287541770732417e-01,3.926699410107990090e-02,4.185478918540386783e-01,3.264248371124267578e-01
-2.883033013718430682e-01,7.095028553808139238e-01,6.873628022588327280e-01,-7.263142419579040610e-01,3.427140705786883235e+00,-9.426391720771789551e-01
3.585036145214432479e-01,1.363296453997655810e-01,9.989057928327559344e-01,4.676769232240543528e-02,-2.627219191645294716e-01,9.487349987030029297e-01
4.099409617940758532e-01,1.227973625725775758e-01,9.989280428104611032e-01,-4.629001281984620325e-02,-2.353593347799945723e-01,-2.267879843711853027e-01
-1.002527048402843235e+00,3.828861216429135794e-02,-6.862724255950707342e-01,7.273445936197353578e-01,4.483172346543677911e+00,9.966492652893066406e-01
3.638261520124135284e-01,-2.430630255647379112e-01,9.993083328810479227e-01,3.718676961636742384e-02,4.426655361238557851e-01,3.112219572067260742e-01
3.348560226229897463e-01,-1.011847974902361086e-01,9.999973489748501532e-01,-2.302616614149579233e-03,2.751572377217151866e-01,-7.524833679199218750e-01
7.056169491781976166e-01,-5.563680325639014379e-01,9.990710532603349625e-01,-4.309327717039995731e-02,3.835889411588416231e-01,-2.515226602554321289e-01
3.657241075931547680e-01,3.128665627920652059e-01,9.994504685562767277e-01,3.314756254445951067e-02,-6.014279322925335514e-01,-8.955969810485839844e-01
3.569072681067383956e-01,6.511415826876364166e-02,9.987475935523784099e-01,5.003243321419790363e-02,-1.228660688884540969e-01,9.204651117324829102e-01
1.025642021811543764e-01,9.098520881276965788e-01,9.999917615457127873e-01,4.059167488822934197e-03,-1.549570702380833609e-01,7.005536556243896484e-02
4.103692167367312127e-01,1.050887620400739186e-01,9.988468142999274990e-01,-4.801084838748493483e-02,-2.087144545342461133e-01,-3.120304942131042480e-01
4.120790370766320709e-01,-1.411148263436144690e-02,9.986867051339417545e-01,-5.123343623759084309e-02,3.347296733966526050e-03,-7.301745414733886719e-01
4.116678133726982547e-01,1.032147791576104451e-01,9.987898718696034406e-01,-4.918121440856368376e-02,-2.023870811343905785e-01,-3.199827075004577637e-01
4.095173161860300448e-01,1.271815377953820492e-01,9.989667673577936613e-01,-4.544664690293129250e-02,-2.436475170458172468e-01,-2.174521684646606445e-01
-2.702850849736841976e-01,5.035462332570683763e-01,7.798476907533469227e-01,-6.259693117291551534e-01,3.045199765395469438e+00,-9.596368074417114258e-01
3.987721320432238703e-01,2.169312352112886810e-01,9.996555813227050447e-01,-2.624345119005128471e-02,-3.884845088474863095e-01,-2.320724725723266602e-01
3.576976951849986097e-01,1.076430317569508771e-01,9.988291347533646558e-01,4.837726292221181806e-02,-2.076395322061227733e-01,9.425189495086669922e-01
5.900961714710254435e-01,6.007202254496493143e-01,9.977111613902732712e-01,-6.761980802451365846e-02,-3.122258771817955705e-02,-1.139053106307983398e-01
